model_a,model_a_display_name,model_b,model_b_display_name,subset,subset_label,metric,n_paired,model_a_value,model_b_value,difference_a_minus_b,ci_lower,ci_upper,bootstrap_ci_excludes_zero,n_bootstrap_valid,better_direction,effect_in_favor_of_a,observed_better_model,permutation_p_two_sided,permutation_p_two_sided_holm_pair_dataset,significant_permutation_holm_0.05,holm_family_size,n_extreme_permutations,n_valid_permutations,n_permutations_requested
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,all_threshold,All labelled compounds: threshold-derived,balanced_accuracy,3156,0.5,0.5857755422763399,-0.08577554227633988,-0.09865670949220656,-0.07334989160299302,True,10000,higher,-0.08577554227633988,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,all_threshold,All labelled compounds: threshold-derived,cohens_kappa,3156,0.0,0.21812674617311215,-0.21812674617311215,-0.24910664483904837,-0.18777652308344844,True,10000,higher,-0.21812674617311215,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,all_threshold,All labelled compounds: threshold-derived,mcc,3156,,0.30311225744385734,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,all_threshold,All labelled compounds: threshold-derived,np_f1,3156,,0.31040268456375836,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,all_threshold,All labelled compounds: threshold-derived,np_precision,3156,,0.8008658008658008,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,all_threshold,All labelled compounds: threshold-derived,np_recall,3156,0.0,0.19250780437044746,-0.19250780437044746,-0.217481791973114,-0.16857440769672394,True,10000,higher,-0.19250780437044746,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,all_threshold,All labelled compounds: threshold-derived,np_wrong_side_count,3156,961.0,776.0,185.0,162.0,209.0,True,10000,lower,-185.0,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,all_threshold,All labelled compounds: threshold-derived,pr_auc_nonpenetrant,3156,0.3044517861165018,0.6088044009908126,-0.30435261487431076,-0.33354623168706893,-0.27663402259349823,True,10000,higher,-0.30435261487431076,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,all_threshold,All labelled compounds: threshold-derived,roc_auc,3156,0.5,0.7576689050651965,-0.25766890506519646,-0.276069213449955,-0.23890831619501116,True,10000,higher,-0.25766890506519646,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,balanced_accuracy,3156,0.5,0.5901967151718858,-0.09019671517188577,-0.10333341360092163,-0.07738357782363892,True,10000,higher,-0.09019671517188577,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
