model_a,model_a_display_name,model_b,model_b_display_name,subset,subset_label,metric,n_paired,model_a_value,model_b_value,difference_a_minus_b,ci_lower,ci_upper,bootstrap_ci_excludes_zero,n_bootstrap_valid,better_direction,effect_in_favor_of_a,observed_better_model,permutation_p_two_sided,permutation_p_two_sided_holm_pair_dataset,significant_permutation_holm_0.05,holm_family_size,n_extreme_permutations,n_valid_permutations,n_permutations_requested
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),measured_threshold,Measured compounds: threshold-derived,cohens_kappa,765,0.0,0.38084151006153355,-0.38084151006153355,-0.487405002117157,-0.26948872208595276,True,10000,higher,-0.38084151006153355,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),measured_threshold,Measured compounds: threshold-derived,mcc,765,,0.4152630348179859,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),measured_threshold,Measured compounds: threshold-derived,np_f1,765,,0.42519685039370086,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),measured_threshold,Measured compounds: threshold-derived,np_precision,765,,0.675,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),measured_threshold,Measured compounds: threshold-derived,np_recall,765,0.0,0.3103448275862069,-0.3103448275862069,-0.4137931168079376,-0.2183908075094223,True,10000,higher,-0.3103448275862069,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),measured_threshold,Measured compounds: threshold-derived,np_wrong_side_count,765,87.0,60.0,27.0,19.0,36.0,True,10000,lower,-27.0,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),measured_threshold,Measured compounds: threshold-derived,pr_auc_nonpenetrant,765,0.11274885433100444,0.5469016187340215,-0.4341527644030171,-0.5346866056323051,-0.34575125053524974,True,10000,higher,-0.4341527644030171,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),measured_threshold,Measured compounds: threshold-derived,roc_auc,765,0.4974061641745499,0.8903977214932357,-0.3929915573186858,-0.42301647216081617,-0.359864616394043,True,10000,higher,-0.3929915573186858,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,measured_threshold,Measured compounds: threshold-derived,balanced_accuracy,765,0.5,0.664301698708168,-0.16430169870816802,-0.21249109506607056,-0.11684978008270264,True,10000,higher,-0.16430169870816802,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,measured_threshold,Measured compounds: threshold-derived,cohens_kappa,765,0.0,0.4270041636375651,-0.4270041636375651,-0.5296400189399719,-0.3192738890647888,True,10000,higher,-0.4270041636375651,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
