model_a,model_a_display_name,model_b,model_b_display_name,subset,subset_label,metric,n_paired,model_a_value,model_b_value,difference_a_minus_b,ci_lower,ci_upper,bootstrap_ci_excludes_zero,n_bootstrap_valid,better_direction,effect_in_favor_of_a,observed_better_model,permutation_p_two_sided,permutation_p_two_sided_holm_pair_dataset,significant_permutation_holm_0.05,holm_family_size,n_extreme_permutations,n_valid_permutations,n_permutations_requested
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,classification_only_threshold,Classification-only compounds: threshold-derived,roc_auc,2391,0.5003608983767492,0.7337331750458949,-0.23337227666914562,-0.2540072947740555,-0.2124904900789261,True,10000,higher,-0.23337227666914562,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,balanced_accuracy,2391,0.5,0.5837404910631455,-0.08374049106314552,-0.09783856868743895,-0.07035851925611497,True,10000,higher,-0.08374049106314552,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,cohens_kappa,2391,0.0,0.1995643942883255,-0.1995643942883255,-0.23197328262031078,-0.16864605247974396,True,10000,higher,-0.1995643942883255,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,mcc,2391,,0.2843443029325382,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,np_f1,2391,,0.31336405529953915,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,np_precision,2391,,0.8056872037914692,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,np_recall,2391,0.0,0.1945080091533181,-0.1945080091533181,-0.22082379460334778,-0.16933637857437134,True,10000,higher,-0.1945080091533181,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,np_wrong_side_count,2391,874.0,704.0,170.0,148.0,193.0,True,10000,lower,-170.0,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,pr_auc_nonpenetrant,2391,0.3658011309001164,0.6296416285420887,-0.2638404976419723,-0.2937237948179245,-0.23598400205373765,True,10000,higher,-0.2638404976419723,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,roc_auc,2391,0.5003608983767492,0.7320602960498033,-0.23169939767305403,-0.25235798507928847,-0.21065402626991273,True,10000,higher,-0.23169939767305403,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
