cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,importance_scale,n_paired_outer_folds,mse_mean_importance,mtl_mean_importance,mtl_minus_mse,fold_sd_difference,minimum_fold_difference,maximum_fold_difference,fraction_folds_mtl_greater,mean_difference,difference_sd,mean_test_train_ratio,nadeau_bengio_correction_factor,nadeau_bengio_standard_error,nadeau_bengio_t_statistic,nadeau_bengio_degrees_of_freedom,p_value_two_sided_nadeau_bengio,p_value_adjusted,significant_adjusted_0_05,absolute_mtl_minus_mse,difference_rank_by_absolute_value
cluster_24,24,Cluster 24: Sv (n=48),Sv,Sv,48,"[""Sv"", ""ATS1pe"", ""Sp"", ""apol"", ""ATS1are"", ""ATS1se"", ""Spe"", ""ATS0se"", ""Sare"", ""ATS0pe"", ""Sse"", ""VMcGowan"", ""ATS0are"", ""nBonds"", ""ATS1i"", ""TIC5"", ""TIC4"", ""nAtom"", ""TIC3"", ""Si"", ""ATS0v"", ""ATS0i"", ""ATS7d"", ""ATS8d"", ""TIC2"", ""ZMIC0"", ""LabuteASA"", ""ATS8v"", ""ATS8pe"", ""ATS8are"", ""SMR"", ""nHeavyAtom"", ""ATS8p"", ""Xp-1d"", ""ATS8se"", ""TIC1"", ""mZagreb2"", ""ATS7v"", ""Xp-1dv"", ""ATSC0v"", ""ATS7p"", ""WPath"", ""ATS8i"", ""ATS0p"", ""TIC0"", ""ECIndex"", ""bpol"", ""ATSC0i""]",normalized,5,0.006233401347675827,0.003846802269045627,-0.0023865990786302,0.0012763464552864915,-0.0035954916167415182,-0.0007964880042755319,0.0,-0.0023865990786302,0.0012763464552864915,0.2500000313819021,0.4500000313819021,0.0008561992609130694,-2.7874341728408867,4.0,0.049441426543609036,1.0,False,0.0023865990786302,31
cluster_23,23,Cluster 23: ATSC0m (n=5),ATSC0m,ATSC0m,5,"[""ATSC0m"", ""ATSC0Z"", ""ATS0Z"", ""ATS0m"", ""ATSC0p""]",normalized,5,0.004325682032485143,0.001988276406693627,-0.0023374056257915157,0.00087432143629768,-0.0029936171010019885,-0.0011119077205368416,0.0,-0.0023374056257915157,0.00087432143629768,0.2500000313819021,0.4500000313819021,0.0005865126701750396,-3.98526024185281,4.0,0.01632931020853056,1.0,False,0.0023374056257915157,32
cluster_7,7,Cluster 7: AATS0v (n=3),AATS0v,AATS0v,3,"[""AATS0v"", ""Mv"", ""AATS1v""]",normalized,5,0.003217710340238121,0.0008826428643878995,-0.002335067475850222,0.0011026003578748246,-0.0033818384375101187,-0.0011504478567710016,0.0,-0.002335067475850222,0.0011026003578748246,0.2500000313819021,0.4500000313819021,0.0007396468314576925,-3.1570032839163016,4.0,0.03428254694240283,1.0,False,0.002335067475850222,33
cluster_2155,2155,Cluster 2155: SRW10 (n=11),SRW10,SRW10,11,"[""SRW10"", ""Xpc-5d"", ""MWC08"", ""Xpc-6d"", ""MWC09"", ""MWC07"", ""MWC10"", ""Xpc-4d"", ""GGI3"", ""GGI4"", ""GGI2""]",normalized,5,0.006332342696158816,0.004031181764834037,-0.0023011609313247795,0.0013662589537375316,-0.003579557718217229,-0.00048631875598559434,0.0,-0.0023011609313247795,0.0013662589537375316,0.2500000313819021,0.4500000313819021,0.0009165144005851958,-2.510774440483952,4.0,0.06600280204693107,1.0,False,0.0023011609313247795,34
cluster_31,31,Cluster 31: ATSC2m (n=2),ATSC2m,ATSC2m,2,"[""ATSC2m"", ""ATSC2Z""]",normalized,5,0.0043589084078550265,0.002087073936569677,-0.0022718344712853488,0.0027057182325128746,-0.005569990550976496,0.0016926882577071403,0.2,-0.0022718344712853488,0.0027057182325128746,0.2500000313819021,0.4500000313819021,0.0018150510320464226,-1.2516642403844231,4.0,0.2788928211237737,1.0,False,0.0022718344712853488,35
cluster_82,82,Cluster 82: SIC2 (n=3),SIC2,SIC2,3,"[""SIC2"", ""BIC2"", ""CIC2""]",normalized,5,0.005478170838290478,0.0032299741600117574,-0.00224819667827872,0.0012635816840092977,-0.00393466067984973,-0.001201462386321568,0.0,-0.00224819667827872,0.0012635816840092977,0.2500000313819021,0.4500000313819021,0.00084763639172658,-2.652312595615781,4.0,0.05684438438652635,1.0,False,0.00224819667827872,36
cluster_2338,2338,Cluster 2338: TopoPSA (n=4),TopoPSA,TopoPSA,4,"[""TopoPSA"", ""TopoPSA(NO)"", ""nHetero"", ""nHBAcc""]",normalized,5,0.17382947030480383,0.1760570480469379,0.002227577742134035,0.028357000604059778,-0.034461179368122985,0.027477628181579228,0.6,0.002227577742134035,0.028357000604059778,0.2500000313819021,0.4500000313819021,0.019022454959893843,0.11710253733445908,4.0,0.9124231076722396,1.0,False,0.002227577742134035,37
cluster_26,26,Cluster 26: ATS5dv (n=16),ATS5dv,ATS5dv,16,"[""ATS5dv"", ""ATS6dv"", ""ATS4dv"", ""ATS2dv"", ""ATS3dv"", ""piPC1"", ""ATS5m"", ""ATS6m"", ""ATS1dv"", ""ATS6Z"", ""ATS5Z"", ""BertzCT"", ""piPC2"", ""ATS0dv"", ""GGI6"", ""GGI5""]",normalized,5,0.012563036165312838,0.014767545741762427,0.0022045095764495876,0.004424777652072622,-0.004126582532019281,0.007783245369013541,0.8,0.0022045095764495876,0.004424777652072622,0.2500000313819021,0.4500000313819021,0.002968231188105484,0.742701439592597,4.0,0.4989107454636711,1.0,False,0.0022045095764495876,38
cluster_2276,2276,Cluster 2276: MACCS_95 (n=1),MACCS_95,MACCS_95,1,"[""MACCS_95""]",normalized,5,0.0009221872174571731,0.002992173604193555,0.0020699863867363814,0.0037477907319660615,-0.0010814837720508315,0.008396182436878603,0.6,0.0020699863867363814,0.0037477907319660615,0.2500000313819021,0.4500000313819021,0.0025140945402993475,0.8233526438866189,4.0,0.45656365016342615,1.0,False,0.0020699863867363814,39
cluster_1854,1854,Cluster 1854: ECFP_74 (n=1),ECFP_74,ECFP_74,1,"[""ECFP_74""]",normalized,5,0.001869790843061099,0.003888463353923688,0.0020186725108625888,0.0012673116415825687,0.0,0.0030900819158621727,0.8,0.0020186725108625888,0.0012673116415825687,0.2500000313819021,0.4500000313819021,0.0008501385234199334,2.3745218634980594,4.0,0.07644359738722924,1.0,False,0.0020186725108625888,40
