,balanced_acc_bins,recall_bins,prec_bins,f1_bins,rocauc_bins,prauc_bins,kappa_bins,mcc_bins,support_c_bins,mae_bins,mde_bins,mse_bins,pearson_bins,r2_bins,support_r_bins,balanced_acc_bins_neg,prec_bins_neg,recall_bins_neg,rocauc_bins_neg,prauc_bins_neg,kappa_bins_neg,mcc_bins_neg,f1_bins_neg,support_c_bins_neg
0,1.0,1.0,1.0,1.0,,1.0,,0.0,2,,,,,,0,1.0,0.0,0.0,,0.0,,0.0,0.0,2
1,0.5,1.0,0.7402597402597403,0.8507462686567164,0.5,0.7402597402597403,0.0,0.0,77,0.17933552189610702,0.15555704706979412,0.05627437185282521,0.5642280047389617,0.3114684531839177,20,0.5,0.0,0.0,0.5,0.2597402597402597,0.0,0.0,0.0,77
2,0.5359121721190687,0.17011494252873563,0.6166666666666667,0.26666666666666666,0.5359121721190686,0.5046827306169728,0.073706098068126,0.10572257211534022,903,0.5173173270599987,0.4316363954707603,0.43108473774372413,0.1707454502845129,0.0031032014549764453,152,0.5359121721190687,0.5389527458492975,0.9017094017094017,0.5359121721190687,0.5369200647646696,0.073706098068126,0.10572257211534022,0.6746602717825739,903
3,0.5,0.0,0.0,0.0,0.5,0.26985242445537594,0.0,0.0,1423,0.35743880983603865,0.2572624504301833,0.2367641283232052,0.3818158903195106,0.14446096873249858,366,0.5,0.7301475755446241,1.0,0.5,0.7301475755446241,0.0,0.0,0.8440292445166532,1423
4,0.5,0.0,0.0,0.0,0.5,0.17107309486780714,0.0,0.0,643,0.3099563882418264,0.22971165393756698,0.1894305252428404,0.4639830715946938,0.21164092064879647,199,0.5,0.8289269051321928,1.0,0.5,0.8289269051321928,0.0,0.0,0.9064625850340136,643
5,0.5,0.0,0.0,0.0,0.5,0.08695652173913043,0.0,0.0,69,0.18772974245595062,0.13141694369716217,0.06179227369572115,0.4132612362144411,0.14631903713026262,24,0.5,0.9130434782608695,1.0,0.5,0.9130434782608695,0.0,0.0,0.9545454545454546,69
