model,cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,n_outer_folds,n_oof_compounds,pooled_oof_mean_abs_group_shap,fold_mean_mean_abs_group_shap,fold_sd_mean_abs_group_shap,fold_mean_normalized_group_shap,fold_sd_normalized_group_shap,pooled_oof_mean_signed_group_shap,fold_mean_cancellation_fraction,minimum_fold_mean_abs_group_shap,maximum_fold_mean_abs_group_shap,fraction_folds_positive_mean_signed,minimum_cluster_size_used_by_model,maximum_cluster_size_used_by_model,raw_importance_rank_within_model,normalized_importance_rank_within_model
lightgbm_mse_regression,cluster_2271,2271,Cluster 2271: MACCS_86 (n=1),MACCS_86,MACCS_86,1,"[""MACCS_86""]",5,3156,5.9723237025788656e-05,5.971828911155911e-05,9.706667291904564e-05,3.9679533642152586e-05,6.331285940527671e-05,-1.2263214281154182e-05,0.0,0.0,0.00022325753913775878,0.0,1,1,348,347
lightgbm_mse_regression,cluster_2192,2192,Cluster 2192: MACCS_123 (n=1),MACCS_123,MACCS_123,1,"[""MACCS_123""]",5,3156,5.737811916757812e-05,5.739630557618908e-05,0.00012834204092570901,3.731956372294708e-05,8.34490813751448e-05,2.818968445014491e-05,0.0,0.0,0.0002869815278809454,0.2,1,1,349,350
lightgbm_mse_regression,cluster_951,951,Cluster 951: ECFP_1765 (n=1),ECFP_1765,ECFP_1765,1,"[""ECFP_1765""]",5,3156,5.6583605055597195e-05,5.65229133660036e-05,0.00010811579018466328,3.955127619353348e-05,7.650258212482874e-05,2.2195425124317724e-05,0.0,0.0,0.00024806588572334976,0.4,1,1,350,349
lightgbm_mse_regression,cluster_2388,2388,Cluster 2388: nG12FRing (n=2),nG12FRing,nG12FRing,2,"[""nG12FRing"", ""nG12FARing""]",5,3156,5.2102911858796076e-05,5.211942625241218e-05,0.00011612305856884076,3.414332777552453e-05,7.60637712043338e-05,-1.6557485596571543e-05,0.0,0.0,0.0002598458532887135,0.0,2,2,351,352
lightgbm_mse_regression,cluster_2265,2265,Cluster 2265: MACCS_77 (n=1),MACCS_77,MACCS_77,1,"[""MACCS_77""]",5,3156,5.1893924575064925e-05,5.1905574692925544e-05,9.476724449507898e-05,3.2735540859813226e-05,5.8896457035799255e-05,6.151626030505684e-06,0.0,0.0,0.000220493206526668,0.4,1,1,352,353
lightgbm_mse_regression,cluster_1278,1278,Cluster 1278: ECFP_216 (n=2),ECFP_216,ECFP_216,2,"[""ECFP_216"", ""ECFP_816""]",5,3156,4.937260704481989e-05,4.938825604863758e-05,0.0001104354978149188,3.235134862966816e-05,7.233981469973268e-05,1.8889702311477923e-05,0.0,0.0,0.0002469412802431879,0.2,2,2,353,354
lightgbm_mse_regression,cluster_2223,2223,Cluster 2223: MACCS_159 (n=1),MACCS_159,MACCS_159,1,"[""MACCS_159""]",5,3156,4.9078822048497185e-05,4.909437793504187e-05,0.00010977836637581936,3.1921580098098235e-05,7.137882304855206e-05,-1.0845222835168488e-05,0.0,0.0,0.00024547188967520935,0.0,1,1,354,355
lightgbm_mse_regression,cluster_904,904,Cluster 904: ECFP_1722 (n=1),ECFP_1722,ECFP_1722,1,"[""ECFP_1722""]",5,3156,4.854028041916242e-05,4.847995815901247e-05,0.00010643506396804425,3.423508459149756e-05,7.522292422532854e-05,-3.303515085794738e-06,0.0,0.0,0.00023885701119228384,0.2,1,1,355,351
lightgbm_mse_regression,cluster_463,463,Cluster 463: ECFP_1325 (n=1),ECFP_1325,ECFP_1325,1,"[""ECFP_1325""]",5,3156,4.727299748442972e-05,4.7285247349575086e-05,9.054034907040248e-05,3.186343584775546e-05,6.109271599127139e-05,5.3916472084640854e-06,0.0,0.0,0.00020863338216372805,0.4,1,1,356,356
lightgbm_mse_regression,cluster_2184,2184,Cluster 2184: SlogP_VSA11 (n=2),SlogP_VSA11,SlogP_VSA11,2,"[""SlogP_VSA11"", ""MACCS_113""]",5,3156,4.6440865938314255e-05,4.641107523872934e-05,6.473745515987388e-05,3.177785602051129e-05,4.5004314622553153e-05,7.156475078061754e-06,0.004112997069235995,0.0,0.00014043052312870855,0.4,2,2,357,357
lightgbm_mse_regression,cluster_1775,1775,Cluster 1775: ECFP_667 (n=1),ECFP_667,ECFP_667,1,"[""ECFP_667""]",5,3156,4.170969219363389e-05,4.165689511490777e-05,9.314764920851268e-05,2.943630386033907e-05,6.582157643805762e-05,1.987237585342859e-05,0.0,0.0,0.00020828447557453886,0.2,1,1,358,358
lightgbm_mse_regression,cluster_2217,2217,Cluster 2217: MACCS_151 (n=1),MACCS_151,MACCS_151,1,"[""MACCS_151""]",5,3156,3.878318380054449e-05,3.879547641030694e-05,8.674932247293585e-05,2.5225147150536707e-05,5.64051437710352e-05,-1.8223002048387347e-05,0.0,0.0,0.0001939773820515347,0.0,1,1,359,362
lightgbm_mse_regression,cluster_875,875,Cluster 875: ECFP_1697 (n=1),ECFP_1697,ECFP_1697,1,"[""ECFP_1697""]",5,3156,3.863196608129479e-05,3.8644210761510733e-05,8.08644864897514e-05,2.6022622213537928e-05,5.457906475404033e-05,-5.557948842679827e-06,0.0,0.0,0.0001830858066392431,0.0,1,1,360,360
lightgbm_mse_regression,cluster_271,271,Cluster 271: ECFP_1152 (n=1),ECFP_1152,ECFP_1152,1,"[""ECFP_1152""]",5,3156,3.816753537934276e-05,3.8148457036432945e-05,5.227965389258197e-05,2.5914508741848117e-05,3.564140375469516e-05,-8.427158825793918e-06,0.0,0.0,9.835970725981285e-05,0.2,1,1,361,361
lightgbm_mse_regression,cluster_1963,1963,Cluster 1963: ECFP_841 (n=1),ECFP_841,ECFP_841,1,"[""ECFP_841""]",5,3156,3.807182923635797e-05,3.803144200675327e-05,7.204938430065048e-05,2.6716755538686868e-05,5.09505348927606e-05,3.827912193353295e-06,0.0,0.0,0.00016549353863917488,0.4,1,1,362,359
lightgbm_mse_regression,cluster_1765,1765,Cluster 1765: ECFP_658 (n=1),ECFP_658,ECFP_658,1,"[""ECFP_658""]",5,3156,3.719535972132905e-05,3.720714905880016e-05,8.319771454444447e-05,2.5102666425692572e-05,5.6131268544350265e-05,9.89389220992426e-06,0.0,0.0,0.00018603574529400078,0.2,1,1,363,363
lightgbm_mse_regression,cluster_434,434,Cluster 434: ECFP_13 (n=1),ECFP_13,ECFP_13,1,"[""ECFP_13""]",5,3156,3.626607196112479e-05,3.6277566754139406e-05,8.111910532054212e-05,2.447550215486258e-05,5.472888660171532e-05,-5.3715661330727985e-06,0.0,0.0,0.00018138783377069705,0.0,1,1,364,364
lightgbm_mse_regression,cluster_1428,1428,Cluster 1428: ECFP_352 (n=1),ECFP_352,ECFP_352,1,"[""ECFP_352""]",5,3156,3.609957267956899e-05,3.6111014699435734e-05,4.9844229186185274e-05,2.3973799822277127e-05,3.301872216234375e-05,-1.6868823803600357e-05,0.0,0.0,9.915865050161545e-05,0.0,1,1,365,365
lightgbm_mse_regression,cluster_1035,1035,Cluster 1035: ECFP_1840 (n=1),ECFP_1840,ECFP_1840,1,"[""ECFP_1840""]",5,3156,3.5463316567107254e-05,3.5466922854697326e-05,4.724868217058915e-05,2.3893840788811766e-05,3.182131446001402e-05,5.903880484491042e-06,0.0,0.0,0.00011468048654579524,0.6,1,1,366,366
lightgbm_mse_regression,cluster_1387,1387,Cluster 1387: ECFP_314 (n=1),ECFP_314,ECFP_314,1,"[""ECFP_314""]",5,3156,3.480446439129146e-05,3.481549591724749e-05,7.784981554133178e-05,2.348908214049305e-05,5.252318439521873e-05,1.2300358626051228e-05,0.0,0.0,0.00017407747958623747,0.2,1,1,367,367
lightgbm_mse_regression,cluster_2247,2247,Cluster 2247: MACCS_47 (n=1),MACCS_47,MACCS_47,1,"[""MACCS_47""]",5,3156,3.416849429744194e-05,3.4179324248090894e-05,7.642729244373812e-05,2.3059874162878945e-05,5.156344618078838e-05,-1.1017132550940006e-05,0.0,0.0,0.00017089662124045448,0.0,1,1,368,368
lightgbm_mse_regression,cluster_86,86,Cluster 86: StsC (n=5),StsC,StsC,5,"[""StsC"", ""NtsC"", ""nBondsT"", ""ECFP_674"", ""C1SP1""]",5,3156,3.3101817573121095e-05,3.3094861970797736e-05,4.936608654375164e-05,2.2680117232687713e-05,3.351024645238117e-05,-2.5576732127537123e-06,0.002065185481867904,0.0,0.00011042756695069442,0.2,5,5,369,369
lightgbm_mse_regression,cluster_1112,1112,Cluster 1112: ECFP_191 (n=1),ECFP_191,ECFP_191,1,"[""ECFP_191""]",5,3156,3.078622323628722e-05,3.074725333345648e-05,6.87529485750157e-05,2.172714719850892e-05,4.8583378093010065e-05,1.2611258665264458e-05,0.0,0.0,0.0001537362666672824,0.2,1,1,370,370
lightgbm_mse_regression,cluster_600,600,Cluster 600: ECFP_1449 (n=1),ECFP_1449,ECFP_1449,1,"[""ECFP_1449""]",5,3156,2.7417160948225747e-05,2.7382455681202674e-05,6.122903229404449e-05,1.934945664218965e-05,4.3266700379620885e-05,4.300119313015948e-06,0.0,0.0,0.00013691227840601338,0.2,1,1,371,371
lightgbm_mse_regression,cluster_2254,2254,Cluster 2254: MACCS_54 (n=1),MACCS_54,MACCS_54,1,"[""MACCS_54""]",5,3156,2.7167037523192265e-05,2.7175648311630678e-05,6.076659695743358e-05,1.780117264924299e-05,3.9804632122917345e-05,1.3616661015597905e-05,0.0,0.0,0.0001358782415581534,0.2,1,1,372,373
lightgbm_mse_regression,cluster_444,444,Cluster 444: ECFP_1308 (n=1),ECFP_1308,ECFP_1308,1,"[""ECFP_1308""]",5,3156,2.7147851142238564e-05,2.7144884549694575e-05,4.3279838618052094e-05,1.854730963188129e-05,2.9267440964396802e-05,-2.823680286156696e-06,0.0,0.0,9.921697212995486e-05,0.2,1,1,373,372
lightgbm_mse_regression,cluster_2220,2220,Cluster 2220: MACCS_156 (n=1),MACCS_156,MACCS_156,1,"[""MACCS_156""]",5,3156,2.651264465745771e-05,2.6521048031358647e-05,5.080658677215882e-05,1.7435413629459045e-05,3.3264475457463235e-05,-1.3995395957823928e-06,0.0,0.0,0.00011655195899263196,0.2,1,1,374,374
lightgbm_mse_regression,cluster_2179,2179,Cluster 2179: MACCS_109 (n=1),MACCS_109,MACCS_109,1,"[""MACCS_109""]",5,3156,2.5923226447891958e-05,2.593144300144121e-05,5.798446930588372e-05,1.6860843739073818e-05,3.770199275857078e-05,-5.251025731096523e-06,0.0,0.0,0.00012965721500720606,0.0,1,1,375,376
lightgbm_mse_regression,cluster_2187,2187,Cluster 2187: MACCS_118 (n=2),MACCS_118,MACCS_118,2,"[""MACCS_118"", ""MACCS_147""]",5,3156,2.5669015406190898e-05,2.5673787107557046e-05,5.021219232889296e-05,1.6825808722631877e-05,3.259719746160349e-05,1.678800021516829e-06,0.1783677974742723,0.0,0.00011515801310422293,0.2,2,2,376,377
lightgbm_mse_regression,cluster_743,743,Cluster 743: ECFP_1578 (n=1),ECFP_1578,ECFP_1578,1,"[""ECFP_1578""]",5,3156,2.5639520655939128e-05,2.5647647286891882e-05,5.73498827964283e-05,1.7303780341493002e-05,3.8692429111302875e-05,1.2517911036870644e-05,0.0,0.0,0.00012823823643445941,0.2,1,1,377,375
lightgbm_mse_regression,cluster_1803,1803,Cluster 1803: ECFP_693 (n=1),ECFP_693,ECFP_693,1,"[""ECFP_693""]",5,3156,2.432068414160244e-05,2.432839275781214e-05,5.439993998978151e-05,1.6413714662939217e-05,3.670218174961714e-05,-4.440563545890545e-07,0.0,0.0,0.0001216419637890607,0.0,1,1,378,378
lightgbm_mse_regression,cluster_1599,1599,Cluster 1599: ECFP_507 (n=1),ECFP_507,ECFP_507,1,"[""ECFP_507""]",5,3156,2.4258670382837886e-05,2.4266359343339577e-05,5.4261229058144456e-05,1.5895468151701225e-05,3.5543347321386876e-05,2.742866745659238e-06,0.0,0.0,0.00012133179671669789,0.2,1,1,379,379
lightgbm_mse_regression,cluster_920,920,Cluster 920: ECFP_1737 (n=1),ECFP_1737,ECFP_1737,1,"[""ECFP_1737""]",5,3156,2.3720062393146842e-05,2.372758063796242e-05,5.30564832480918e-05,1.5542545835215044e-05,3.4754189030947084e-05,-4.31378265978592e-06,0.0,0.0,0.0001186379031898121,0.0,1,1,380,380
lightgbm_mse_regression,cluster_2306,2306,Cluster 2306: PEOE_VSA4 (n=1),PEOE_VSA4,PEOE_VSA4,1,"[""PEOE_VSA4""]",5,3156,2.2836003240589135e-05,2.2829458602287223e-05,2.8585705813694483e-05,1.539516472746463e-05,1.915726657834303e-05,-5.587784949804234e-06,0.0,0.0,6.259846318450959e-05,0.0,1,1,381,381
lightgbm_mse_regression,cluster_1783,1783,Cluster 1783: MACCS_36 (n=2),MACCS_36,MACCS_36,2,"[""MACCS_36"", ""ECFP_675""]",5,3156,2.0328051886662202e-05,2.0334495009288715e-05,4.4452646233691594e-05,1.3230621344198109e-05,2.8898831191872163e-05,-2.8575127018996e-07,0.0,0.0,9.984115245065552e-05,0.2,2,2,382,384
lightgbm_mse_regression,cluster_1814,1814,Cluster 1814: ECFP_703 (n=1),ECFP_703,ECFP_703,1,"[""ECFP_703""]",5,3156,1.9432957183699282e-05,1.9416736811954137e-05,3.082784241873796e-05,1.3551333600740756e-05,2.1738892739565087e-05,2.405873348579445e-06,0.0,0.0,7.060823003962705e-05,0.4,1,1,383,382
lightgbm_mse_regression,cluster_1364,1364,Cluster 1364: ECFP_294 (n=2),ECFP_294,ECFP_294,2,"[""ECFP_294"", ""MACCS_114""]",5,3156,1.923792760985703e-05,1.924402520973337e-05,3.8234466440261625e-05,1.2939729394583641e-05,2.5810684377365822e-05,6.477314185734437e-06,0.0,0.0,8.728916395097268e-05,0.4,2,2,384,385
lightgbm_mse_regression,cluster_772,772,Cluster 772: ECFP_1603 (n=1),ECFP_1603,ECFP_1603,1,"[""ECFP_1603""]",5,3156,1.904762452740099e-05,1.9053661809343115e-05,4.260528302598284e-05,1.2854995039582916e-05,2.8744642758930002e-05,3.7503499877324388e-06,0.0,0.0,9.526830904671557e-05,0.2,1,1,385,386
lightgbm_mse_regression,cluster_214,214,Cluster 214: ECFP_1100 (n=1),ECFP_1100,ECFP_1100,1,"[""ECFP_1100""]",5,3156,1.8766935946358396e-05,1.874318033123642e-05,4.1911025335181665e-05,1.3244624929858447e-05,2.9615881679651875e-05,1.1618599907988872e-05,0.0,0.0,9.371590165618211e-05,0.2,1,1,386,383
lightgbm_mse_regression,cluster_528,528,Cluster 528: StN (n=6),StN,StN,6,"[""StN"", ""NtN"", ""MACCS_41"", ""ECFP_790"", ""SMR_VSA2"", ""ECFP_1384""]",5,3156,1.526653780768411e-05,1.527137664692585e-05,3.4147836292529005e-05,1.0303188594833268e-05,2.3038630083047727e-05,1.1712500422988499e-07,0.0,0.0,7.635688323462925e-05,0.2,6,6,387,388
lightgbm_mse_regression,cluster_2356,2356,Cluster 2356: n10FRing (n=2),n10FRing,n10FRing,2,"[""n10FRing"", ""n10FHRing""]",5,3156,1.5249241793510923e-05,1.525407515065625e-05,3.410914897075772e-05,9.91832878274493e-06,2.2178057381410404e-05,-1.1259276603147887e-07,0.0,0.0,7.627037575328125e-05,0.0,2,2,388,390
lightgbm_mse_regression,cluster_364,364,Cluster 364: ECFP_1236 (n=1),ECFP_1236,ECFP_1236,1,"[""ECFP_1236""]",5,3156,1.481407944150569e-05,1.4800214998618081e-05,2.5358222860216145e-05,1.0359645544912749e-05,1.7917282205603742e-05,9.481422631391703e-07,0.0,0.0,5.85563967519038e-05,0.2,1,1,389,387
lightgbm_mse_regression,cluster_1002,1002,Cluster 1002: ECFP_1810 (n=1),ECFP_1810,ECFP_1810,1,"[""ECFP_1810""]",5,3156,1.4624934691559324e-05,1.462957017006695e-05,3.271271338187286e-05,9.870178963459016e-06,2.2070391112382773e-05,8.78651915026351e-07,0.0,0.0,7.314785085033475e-05,0.2,1,1,390,391
lightgbm_mse_regression,cluster_696,696,Cluster 696: ECFP_1535 (n=1),ECFP_1535,ECFP_1535,1,"[""ECFP_1535""]",5,3156,1.4346761776738575e-05,1.4328601318793336e-05,3.203972657131503e-05,1.012512001074974e-05,2.2640456624379818e-05,-2.1548960077384492e-07,0.0,0.0,7.164300659396668e-05,0.0,1,1,391,389
lightgbm_mse_regression,cluster_1377,1377,Cluster 1377: ECFP_305 (n=1),ECFP_305,ECFP_305,1,"[""ECFP_305""]",5,3156,1.4139268972873448e-05,1.4139968060300146e-05,2.5476380311996462e-05,9.38540835430708e-06,1.6677019168693894e-05,6.264992302399144e-06,0.0,0.0,5.876619215985347e-05,0.2,1,1,392,392
lightgbm_mse_regression,cluster_1462,1462,Cluster 1462: ECFP_383 (n=1),ECFP_383,ECFP_383,1,"[""ECFP_383""]",5,3156,1.271330867463266e-05,1.2717338249489912e-05,2.8436832818717625e-05,8.580047328945797e-06,1.91855690776883e-05,-9.790229049467606e-07,0.0,0.0,6.358669124744956e-05,0.0,1,1,393,394
lightgbm_mse_regression,cluster_1057,1057,Cluster 1057: ECFP_1860 (n=1),ECFP_1860,ECFP_1860,1,"[""ECFP_1860""]",5,3156,1.2381615083344865e-05,1.2367938809691638e-05,2.42826534279451e-05,8.699308597359334e-06,1.7171833242101655e-05,-8.639263399810466e-07,0.0,0.0,5.5530258459277274e-05,0.0,1,1,394,393
lightgbm_mse_regression,cluster_1158,1158,Cluster 1158: ECFP_1951 (n=1),ECFP_1951,ECFP_1951,1,"[""ECFP_1951""]",5,3156,1.1815057908969044e-05,1.1818802776769035e-05,2.6427646421518835e-05,7.973829523660084e-06,1.7830024855898715e-05,-4.779911220440407e-07,0.0,0.0,5.909401388384517e-05,0.0,1,1,395,395
lightgbm_mse_regression,cluster_287,287,Cluster 287: ECFP_1167 (n=1),ECFP_1167,ECFP_1167,1,"[""ECFP_1167""]",5,3156,1.142595078758191e-05,1.1429572325074013e-05,2.555730067261582e-05,7.71122616815492e-06,1.7242825901869625e-05,2.6759048092780365e-06,0.0,0.0,5.7147861625370065e-05,0.2,1,1,396,396
lightgbm_mse_regression,cluster_1652,1652,Cluster 1652: ECFP_555 (n=1),ECFP_555,ECFP_555,1,"[""ECFP_555""]",5,3156,1.1147039049019984e-05,1.1150572183425379e-05,2.49334373901574e-05,7.304085565828069e-06,1.6332431838666577e-05,3.639676955702714e-06,0.0,0.0,5.575286091712689e-05,0.2,1,1,397,398
lightgbm_mse_regression,cluster_2387,2387,Cluster 2387: nG12FHRing (n=2),nG12FHRing,nG12FHRing,2,"[""nG12FHRing"", ""nG12FAHRing""]",5,3156,1.0668445747898053e-05,1.065527995525111e-05,2.3232469611754235e-05,7.522575704680026e-06,1.642045697663281e-05,-2.4169607651619796e-06,0.0,0.0,5.22065215490084e-05,0.0,2,2,398,397
lightgbm_mse_regression,cluster_1262,1262,Cluster 1262: ECFP_2044 (n=1),ECFP_2044,ECFP_2044,1,"[""ECFP_2044""]",5,3156,1.0510596992183469e-05,1.0513928401689708e-05,2.35098586167439e-05,7.093465749663725e-06,1.5861471612314596e-05,2.6689618323193596e-06,0.0,0.0,5.256964200844854e-05,0.2,1,1,399,399
lightgbm_mse_regression,cluster_1649,1649,Cluster 1649: ECFP_552 (n=1),ECFP_552,ECFP_552,1,"[""ECFP_552""]",5,3156,9.49245478465451e-06,9.495463486646476e-06,2.1232501834008687e-05,6.4063347634062675e-06,1.4325000017596446e-05,-1.6856357011660483e-06,0.0,0.0,4.747731743323238e-05,0.0,1,1,400,402
lightgbm_mse_regression,cluster_1396,1396,Cluster 1396: ECFP_322 (n=1),ECFP_322,ECFP_322,1,"[""ECFP_322""]",5,3156,9.417779559599395e-06,9.405858319650535e-06,2.1032138589470542e-05,6.64652761087435e-06,1.4862087552244318e-05,-4.371662502925128e-07,0.0,0.0,4.702929159825267e-05,0.0,1,1,401,400
lightgbm_mse_regression,cluster_740,740,Cluster 740: ECFP_1575 (n=1),ECFP_1575,ECFP_1575,1,"[""ECFP_1575""]",5,3156,9.112784370259666e-06,9.101249200170729e-06,2.035101189174734e-05,6.43127953309745e-06,1.438077821830901e-05,-2.434495915306407e-06,0.0,0.0,4.550624600085365e-05,0.0,1,1,402,401
lightgbm_mse_regression,cluster_229,229,Cluster 229: ECFP_1114 (n=1),ECFP_1114,ECFP_1114,1,"[""ECFP_1114""]",5,3156,8.574781827923367e-06,8.577499666854563e-06,1.9179872332068604e-05,5.787009172975394e-06,1.294014589718782e-05,2.038064607157613e-06,0.0,0.0,4.288749833427282e-05,0.2,1,1,403,403
lightgbm_mse_regression,cluster_283,283,Cluster 283: ECFP_1163 (n=1),ECFP_1163,ECFP_1163,1,"[""ECFP_1163""]",5,3156,7.58318485611006e-06,7.585588401230854e-06,1.3580919750322374e-05,4.96446062852073e-06,8.827769445290847e-06,2.3230507714997737e-06,0.0,0.0,3.133746868182838e-05,0.4,1,1,404,406
lightgbm_mse_regression,cluster_1171,1171,Cluster 1171: NddsN (n=6),NddsN,NddsN,6,"[""NddsN"", ""SddsN"", ""MACCS_56"", ""MACCS_63"", ""ECFP_1963"", ""ECFP_838""]",5,3156,7.480167206971792e-06,7.482538099905856e-06,1.6731463835621607e-05,5.048267945566947e-06,1.1288270294920902e-05,2.5459691088449126e-07,0.15534806545254776,0.0,3.741269049952928e-05,0.2,6,6,405,405
lightgbm_mse_regression,cluster_1295,1295,Cluster 1295: ECFP_231 (n=1),ECFP_231,ECFP_231,1,"[""ECFP_231""]",5,3156,7.235904548774677e-06,7.226745175928128e-06,1.615949346944397e-05,5.106685611903191e-06,1.1418896167935645e-05,-1.1661920187055075e-06,0.0,0.0,3.613372587964064e-05,0.0,1,1,406,404
lightgbm_mse_regression,cluster_1902,1902,Cluster 1902: ECFP_784 (n=1),ECFP_784,ECFP_784,1,"[""ECFP_784""]",5,3156,6.945701501659402e-06,6.936909474442111e-06,1.55114011386149e-05,4.901876978062796e-06,1.0960930140289658e-05,1.931310198331649e-06,0.0,0.0,3.4684547372210555e-05,0.2,1,1,407,407
lightgbm_mse_regression,cluster_1460,1460,Cluster 1460: ECFP_381 (n=1),ECFP_381,ECFP_381,1,"[""ECFP_381""]",5,3156,6.465127445467885e-06,6.467176614230316e-06,1.446104653191592e-05,4.363230759940915e-06,9.756480580745952e-06,2.767654528524073e-06,0.0,0.0,3.233588307115158e-05,0.2,1,1,408,408
lightgbm_mse_regression,cluster_1920,1920,Cluster 1920: ECFP_800 (n=1),ECFP_800,ECFP_800,1,"[""ECFP_800""]",5,3156,5.8316448317012136e-06,5.827590039787959e-06,8.479398902972951e-06,4.050780912016265e-06,5.947148477798002e-06,1.2389074500897233e-06,0.0,0.0,1.8624513318016656e-05,0.4,1,1,409,409
lightgbm_mse_regression,cluster_2157,2157,Cluster 2157: GhoseFilter (n=1),GhoseFilter,GhoseFilter,1,"[""GhoseFilter""]",5,3156,5.23126705748519e-06,5.224645200450398e-06,1.1682661826525105e-05,3.691927669085487e-06,8.255401236087496e-06,-2.6709890307762576e-06,0.0,0.0,2.612322600225199e-05,0.0,1,1,410,410
lightgbm_mse_regression,cluster_2178,2178,Cluster 2178: MACCS_108 (n=1),MACCS_108,MACCS_108,1,"[""MACCS_108""]",5,3156,5.130741206411324e-06,5.129395668124639e-06,7.434745987651664e-06,3.5206037910737093e-06,5.060411658681359e-06,5.473671601703578e-07,0.0,0.0,1.6271063839719898e-05,0.4,1,1,411,411
lightgbm_mse_regression,cluster_259,259,Cluster 259: ECFP_1141 (n=1),ECFP_1141,ECFP_1141,1,"[""ECFP_1141""]",5,3156,5.030985247243854e-06,5.032579854295279e-06,1.125319065640023e-05,3.39534676906817e-06,7.592226182820709e-06,3.4767867135216498e-06,0.0,0.0,2.5162899271476394e-05,0.2,1,1,412,412
lightgbm_mse_regression,cluster_2233,2233,Cluster 2233: MACCS_23 (n=1),MACCS_23,MACCS_23,1,"[""MACCS_23""]",5,3156,4.395745219035813e-06,4.397138482179723e-06,9.832300552634108e-06,2.9666315032978025e-06,6.633589705566278e-06,2.627156955225454e-07,0.0,0.0,2.1985692410898613e-05,0.2,1,1,413,413
lightgbm_mse_regression,cluster_2285,2285,Cluster 2285: SaaS (n=2),SaaS,SaaS,2,"[""SaaS"", ""NaaS""]",5,3156,4.3354068800603075e-06,4.336781018532593e-06,9.697337160969654e-06,2.8407707800596784e-06,6.352156572708545e-06,-2.2456103580048296e-06,0.0,0.0,2.1683905092662966e-05,0.0,2,2,414,414
lightgbm_mse_regression,cluster_1237,1237,Cluster 1237: ECFP_2021 (n=1),ECFP_2021,ECFP_2021,1,"[""ECFP_2021""]",5,3156,3.824908534562391e-06,3.826120866902982e-06,8.555466348525492e-06,2.5813812198957146e-06,5.77214388352815e-06,-9.933003759134944e-07,0.0,0.0,1.9130604334514907e-05,0.0,1,1,415,415
lightgbm_mse_regression,cluster_1837,1837,Cluster 1837: ECFP_724 (n=1),ECFP_724,ECFP_724,1,"[""ECFP_724""]",5,3156,3.5184584677751593e-06,3.5195736685573383e-06,7.870005974712523e-06,2.3745620397526647e-06,5.309682137677516e-06,-3.639831045659787e-07,0.0,0.0,1.759786834278669e-05,0.0,1,1,416,417
lightgbm_mse_regression,cluster_2295,2295,Cluster 2295: SssS (n=2),SssS,SssS,2,"[""SssS"", ""NssS""]",5,3156,3.4773587729324332e-06,3.478460946869971e-06,7.77807513427954e-06,2.3468243881325595e-06,5.247658863118754e-06,3.9354465676518073e-07,0.0,0.0,1.7392304734349854e-05,0.2,2,2,417,418
lightgbm_mse_regression,cluster_124,124,Cluster 124: ECFP_102 (n=1),ECFP_102,ECFP_102,1,"[""ECFP_102""]",5,3156,3.4140911907206138e-06,3.40976955630198e-06,7.624476515500524e-06,2.409469368184351e-06,5.387737296963678e-06,-3.358427507451565e-07,0.0,0.0,1.70488477815099e-05,0.0,1,1,418,416
lightgbm_mse_regression,cluster_1042,1042,Cluster 1042: ECFP_1847 (n=1),ECFP_1847,ECFP_1847,1,"[""ECFP_1847""]",5,3156,3.3425802085938037e-06,3.3436396634935166e-06,7.476605579836025e-06,2.2558640810600016e-06,5.04426543325026e-06,-1.715890762354827e-06,0.0,0.0,1.6718198317467583e-05,0.0,1,1,419,419
lightgbm_mse_regression,cluster_2064,2064,Cluster 2064: ECFP_932 (n=1),ECFP_932,ECFP_932,1,"[""ECFP_932""]",5,3156,3.191712623767652e-06,3.1927242600984823e-06,7.139148478992926e-06,2.1540455024869043e-06,4.8165921701884106e-06,2.1080115390134182e-07,0.0,0.0,1.596362130049241e-05,0.2,1,1,420,420
lightgbm_mse_regression,cluster_1728,1728,Cluster 1728: ECFP_624 (n=1),ECFP_624,ECFP_624,1,"[""ECFP_624""]",5,3156,3.1278392875464725e-06,3.128830678762811e-06,6.996278087800452e-06,2.110938215323421e-06,4.720201345765258e-06,-1.3188219543434408e-07,0.0,0.0,1.5644153393814054e-05,0.0,1,1,421,422
lightgbm_mse_regression,cluster_1359,1359,Cluster 1359: ECFP_29 (n=1),ECFP_29,ECFP_29,1,"[""ECFP_29""]",5,3156,3.040027990477163e-06,3.037514744822789e-06,4.795496325186483e-06,2.119454037495681e-06,3.3809032464893612e-06,3.197309518224835e-07,0.0,0.0,1.096931803002812e-05,0.4,1,1,422,421
lightgbm_mse_regression,cluster_1049,1049,Cluster 1049: ECFP_1853 (n=1),ECFP_1853,ECFP_1853,1,"[""ECFP_1853""]",5,3156,3.0238292417762293e-06,3.024787666258567e-06,6.763630839257103e-06,2.0407431828394566e-06,4.563240481448308e-06,-3.2097165783951137e-07,0.0,0.0,1.5123938331292836e-05,0.0,1,1,423,423
lightgbm_mse_regression,cluster_1692,1692,Cluster 1692: ECFP_592 (n=1),ECFP_592,ECFP_592,1,"[""ECFP_592""]",5,3156,2.887234134495517e-06,2.8881492641736455e-06,6.45809808385827e-06,1.948556914467836e-06,4.357105718777325e-06,7.908367478496154e-07,0.0,0.0,1.4440746320868227e-05,0.2,1,1,424,424
