cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,importance_scale,n_paired_outer_folds,mse_mean_importance,mtl_mean_importance,mtl_minus_mse,fold_sd_difference,minimum_fold_difference,maximum_fold_difference,fraction_folds_mtl_greater,mean_difference,difference_sd,mean_test_train_ratio,nadeau_bengio_correction_factor,nadeau_bengio_standard_error,nadeau_bengio_t_statistic,nadeau_bengio_degrees_of_freedom,p_value_two_sided_nadeau_bengio,p_value_adjusted,significant_adjusted_0_05,absolute_mtl_minus_mse,difference_rank_by_absolute_value
cluster_2325,2325,Cluster 2325: SRW05 (n=5),SRW05,SRW05,5,"[""SRW05"", ""SRW07"", ""SRW09"", ""Xch-5dv"", ""Xch-5d""]",raw,5,0.008160900369715837,0.011831094507000763,0.0036701941372849255,0.005041627242106134,-0.00374706902677875,0.008735648386749808,0.8,0.0036701941372849255,0.005041627242106134,0.2500000313819021,0.4500000313819021,0.003382026487096363,1.0852056160080428,4.0,0.33885930647925444,1.0,False,0.0036701941372849255,31
cluster_2155,2155,Cluster 2155: SRW10 (n=11),SRW10,SRW10,11,"[""SRW10"", ""Xpc-5d"", ""MWC08"", ""Xpc-6d"", ""MWC09"", ""MWC07"", ""MWC10"", ""Xpc-4d"", ""GGI3"", ""GGI4"", ""GGI2""]",raw,5,0.00936363286921965,0.0057975074938749534,-0.003566125375344696,0.0020512886542605985,-0.005869272041200033,-0.0011830804816890398,0.0,-0.003566125375344696,0.0020512886542605985,0.2500000313819021,0.4500000313819021,0.001376046309701282,-2.591573663039615,4.0,0.06058335214066079,1.0,False,0.003566125375344696,32
cluster_7,7,Cluster 7: AATS0v (n=3),AATS0v,AATS0v,3,"[""AATS0v"", ""Mv"", ""AATS1v""]",raw,5,0.0048865843453023625,0.0013229486440298162,-0.003563635701272545,0.001739301414576377,-0.0052899428319216355,-0.0016894416705519784,0.0,-0.003563635701272545,0.001739301414576377,0.2500000313819021,0.4500000313819021,0.0011667588995897542,-3.0543034233769806,4.0,0.037868600325129516,1.0,False,0.003563635701272545,33
cluster_82,82,Cluster 82: SIC2 (n=3),SIC2,SIC2,3,"[""SIC2"", ""BIC2"", ""CIC2""]",raw,5,0.008329160482644017,0.0048217150070541245,-0.0035074454755898918,0.0019914095706320394,-0.005803632439896117,-0.0017720742032830998,0.0,-0.0035074454755898918,0.0019914095706320394,0.2500000313819021,0.4500000313819021,0.0013358781978735133,-2.6255728113335013,4.0,0.058456755715051725,1.0,False,0.0035074454755898918,34
cluster_24,24,Cluster 24: Sv (n=48),Sv,Sv,48,"[""Sv"", ""ATS1pe"", ""Sp"", ""apol"", ""ATS1are"", ""ATS1se"", ""Spe"", ""ATS0se"", ""Sare"", ""ATS0pe"", ""Sse"", ""VMcGowan"", ""ATS0are"", ""nBonds"", ""ATS1i"", ""TIC5"", ""TIC4"", ""nAtom"", ""TIC3"", ""Si"", ""ATS0v"", ""ATS0i"", ""ATS7d"", ""ATS8d"", ""TIC2"", ""ZMIC0"", ""LabuteASA"", ""ATS8v"", ""ATS8pe"", ""ATS8are"", ""SMR"", ""nHeavyAtom"", ""ATS8p"", ""Xp-1d"", ""ATS8se"", ""TIC1"", ""mZagreb2"", ""ATS7v"", ""Xp-1dv"", ""ATSC0v"", ""ATS7p"", ""WPath"", ""ATS8i"", ""ATS0p"", ""TIC0"", ""ECIndex"", ""bpol"", ""ATSC0i""]",raw,5,0.009550257565444559,0.006044722728684055,-0.0035055348367605036,0.001593857380904442,-0.00511670417597796,-0.001664073858695804,0.0,-0.0035055348367605036,0.001593857380904442,0.2500000313819021,0.4500000313819021,0.0010691920723240535,-3.278676420730173,4.0,0.030538734291564108,1.0,False,0.0035055348367605036,35
cluster_2391,2391,Cluster 2391: nRot (n=1),nRot,nRot,1,"[""nRot""]",raw,5,0.010660272028907274,0.014094477027701493,0.003434204998794216,0.0052269182088312315,-0.00044273056831282444,0.012617163062538085,0.8,0.003434204998794216,0.0052269182088312315,0.2500000313819021,0.4500000313819021,0.003506323450594637,0.9794318884676225,4.0,0.3828224278255147,1.0,False,0.003434204998794216,36
cluster_31,31,Cluster 31: ATSC2m (n=2),ATSC2m,ATSC2m,2,"[""ATSC2m"", ""ATSC2Z""]",raw,5,0.006588937612321329,0.003229030992303347,-0.003359906620017983,0.004563975117038963,-0.008998265329886793,0.003401947668015167,0.2,-0.003359906620017983,0.004563975117038963,0.2500000313819021,0.4500000313819021,0.003061607689549524,-1.0974321208712243,4.0,0.3340796970336615,1.0,False,0.003359906620017983,37
cluster_2276,2276,Cluster 2276: MACCS_95 (n=1),MACCS_95,MACCS_95,1,"[""MACCS_95""]",raw,5,0.001338816893832685,0.0045571052832496664,0.003218288389416982,0.005778976242714472,-0.0015614758439410786,0.013035943624851836,0.6,0.003218288389416982,0.005778976242714472,0.2500000313819021,0.4500000313819021,0.003876655250893997,0.8301714186926503,4.0,0.45311631842302713,1.0,False,0.003218288389416982,38
cluster_42,42,Cluster 42: ATSC3dv (n=1),ATSC3dv,ATSC3dv,1,"[""ATSC3dv""]",raw,5,0.010383182001950127,0.013420418883201479,0.003037236881251352,0.0015331919723208848,0.0017542043605318323,0.005622776316107168,1.0,0.003037236881251352,0.0015331919723208848,0.2500000313819021,0.4500000313819021,0.001028496477662358,2.953084378232005,4.0,0.04184086806211582,1.0,False,0.003037236881251352,39
cluster_3,3,Cluster 3: AATS1d (n=2),AATS1d,AATS1d,2,"[""AATS1d"", ""AATS0d""]",raw,5,0.011375924499469578,0.008368776333761863,-0.003007148165707714,0.00650018703799059,-0.008031498288312747,0.008370460742197966,0.2,-0.003007148165707714,0.00650018703799059,0.2500000313819021,0.4500000313819021,0.00436045817706684,-0.6896404101576638,4.0,0.5283438383568876,1.0,False,0.003007148165707714,40
cluster_1178,1178,Cluster 1178: ECFP_197 (n=1),ECFP_197,ECFP_197,1,"[""ECFP_197""]",raw,5,0.00021097186066548423,0.003206135495812782,0.002995163635147298,0.0028395427216826355,0.00011375918016826418,0.007577004011903455,1.0,0.002995163635147298,0.0028395427216826355,0.2500000313819021,0.4500000313819021,0.0019048232316280006,1.5724102821800494,4.0,0.19095879087567952,1.0,False,0.002995163635147298,41
cluster_2344,2344,Cluster 2344: VSA_EState5 (n=1),VSA_EState5,VSA_EState5,1,"[""VSA_EState5""]",raw,5,0.004066391562979499,0.0011300888701378262,-0.0029363026928416725,0.003806437445145773,-0.009460938828808222,-0.0002769235583150953,0.0,-0.0029363026928416725,0.003806437445145773,0.2500000313819021,0.4500000313819021,0.002553435952869165,-1.1499417831656595,4.0,0.31424311536707866,1.0,False,0.0029363026928416725,42
cluster_72,72,Cluster 72: ATSC7v (n=2),ATSC7v,ATSC7v,2,"[""ATSC7v"", ""ATSC7p""]",raw,5,0.003649631733358903,0.006444391045269146,0.002794759311910243,0.0019009066967142245,0.0009466725765478654,0.005910070640811013,1.0,0.002794759311910243,0.0019009066967142245,0.2500000313819021,0.4500000313819021,0.0012751670222847908,2.1916809822314183,4.0,0.09351644926624976,1.0,False,0.002794759311910243,43
cluster_97,97,Cluster 97: DPSA3 (n=3),DPSA3,DPSA3,3,"[""DPSA3"", ""WNSA3"", ""PNSA3""]",raw,5,0.00831411282033766,0.0055258585065536365,-0.0027882543137840218,0.002255528151363369,-0.004264414546450485,0.0010277167313434542,0.2,-0.0027882543137840218,0.002255528151363369,0.2500000313819021,0.4500000313819021,0.0015130543342422346,-1.8427985371592295,4.0,0.13914614383713525,1.0,False,0.0027882543137840218,44
cluster_17,17,Cluster 17: AATSC1are (n=4),AATSC1are,AATSC1are,4,"[""AATSC1are"", ""ATSC1pe"", ""AATSC1pe"", ""ATSC1are""]",raw,5,0.006452771995024217,0.0036941922615753146,-0.0027585797334489025,0.0016225194780337523,-0.004461536897017446,-0.0006101833589839557,0.0,-0.0027585797334489025,0.0016225194780337523,0.2500000313819021,0.4500000313819021,0.0010884191922621318,-2.5344828105388038,4.0,0.06435711694663626,1.0,False,0.0027585797334489025,45
cluster_96,96,Cluster 96: WPSA4 (n=8),WPSA4,WPSA4,8,"[""WPSA4"", ""PPSA2"", ""WPSA2"", ""WPSA3"", ""FPSA2"", ""DPSA2"", ""PPSA4"", ""PPSA3""]",raw,5,0.008835572022661884,0.006095089080264508,-0.002740482942397377,0.0055272244547926765,-0.012161336678197972,0.002186347492287433,0.2,-0.002740482942397377,0.0055272244547926765,0.2500000313819021,0.4500000313819021,0.003707775011630276,-0.7391179167563381,4.0,0.5008594417170337,1.0,False,0.002740482942397377,46
