model,cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,n_outer_folds,n_oof_compounds,pooled_oof_mean_abs_group_shap,fold_mean_mean_abs_group_shap,fold_sd_mean_abs_group_shap,fold_mean_normalized_group_shap,fold_sd_normalized_group_shap,pooled_oof_mean_signed_group_shap,fold_mean_cancellation_fraction,minimum_fold_mean_abs_group_shap,maximum_fold_mean_abs_group_shap,fraction_folds_positive_mean_signed,minimum_cluster_size_used_by_model,maximum_cluster_size_used_by_model,raw_importance_rank_within_model,normalized_importance_rank_within_model
custom_mtl_original,cluster_125,125.0,Cluster 125: ATSC0c (n=12),ATSC0c,ATSC0c,12,"[""ATSC0c"", ""TopoPSA(NO)"", ""nO"", ""ATSC1c"", ""MID_O"", ""nHBAcc"", ""DPSA5"", ""DPSA4"", ""TopoPSA"", ""SMR_VSA1"", ""PEOE_VSA1"", ""SlogP_VSA2""]",5,3156,0.2693643079752268,0.2693651751593677,0.0372291353435645,0.185012678778387,0.0397808019397249,0.0057591136205801,0.1128432748246914,0.2307000132397678,0.3303993543367017,0.6,10,10,1,1
custom_mtl_original,cluster_164,164.0,Cluster 164: PNSA3 (n=3),PNSA3,PNSA3,3,"[""PNSA3"", ""DPSA3"", ""TPSA""]",5,3156,0.0791837114684421,0.0791831563806217,0.0333010324651644,0.0535139861525768,0.0216803713306723,0.0001651118982823,0.0377171512761471,0.0402660601025762,0.1320362506117279,0.6,3,3,2,2
