scope,cluster_id,cluster_size,algorithmic_medoid,selected_representative,representative_source,mean_pairwise_abs_correlation,minimum_pairwise_abs_correlation,maximum_pairwise_abs_correlation,members_json,medoid_candidate_order_json
final,381,1,ECFP_1251,ECFP_1251,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1251""]","[""ECFP_1251""]"
final,382,1,ECFP_1252,ECFP_1252,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1252""]","[""ECFP_1252""]"
final,383,1,ECFP_1253,ECFP_1253,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1253""]","[""ECFP_1253""]"
final,384,1,ECFP_1254,ECFP_1254,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1254""]","[""ECFP_1254""]"
final,385,1,ECFP_1255,ECFP_1255,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1255""]","[""ECFP_1255""]"
final,386,1,ECFP_1256,ECFP_1256,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1256""]","[""ECFP_1256""]"
final,387,1,ECFP_1257,ECFP_1257,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1257""]","[""ECFP_1257""]"
final,388,1,ECFP_1258,ECFP_1258,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1258""]","[""ECFP_1258""]"
final,389,1,ECFP_1259,ECFP_1259,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1259""]","[""ECFP_1259""]"
final,390,1,ECFP_126,ECFP_126,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_126""]","[""ECFP_126""]"
final,391,1,ECFP_1260,ECFP_1260,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1260""]","[""ECFP_1260""]"
final,392,1,ECFP_1261,ECFP_1261,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1261""]","[""ECFP_1261""]"
final,393,1,ECFP_1262,ECFP_1262,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1262""]","[""ECFP_1262""]"
final,394,1,ECFP_1263,ECFP_1263,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1263""]","[""ECFP_1263""]"
final,395,1,ECFP_1264,ECFP_1264,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1264""]","[""ECFP_1264""]"
final,396,1,ECFP_1265,ECFP_1265,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1265""]","[""ECFP_1265""]"
final,397,1,ECFP_1266,ECFP_1266,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1266""]","[""ECFP_1266""]"
final,398,1,ECFP_1267,ECFP_1267,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1267""]","[""ECFP_1267""]"
final,399,1,ECFP_1268,ECFP_1268,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1268""]","[""ECFP_1268""]"
final,400,1,ECFP_1269,ECFP_1269,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1269""]","[""ECFP_1269""]"
final,401,1,ECFP_127,ECFP_127,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_127""]","[""ECFP_127""]"
final,402,1,ECFP_1270,ECFP_1270,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1270""]","[""ECFP_1270""]"
final,403,1,ECFP_1271,ECFP_1271,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1271""]","[""ECFP_1271""]"
final,404,1,ECFP_1272,ECFP_1272,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1272""]","[""ECFP_1272""]"
final,405,1,ECFP_1273,ECFP_1273,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1273""]","[""ECFP_1273""]"
final,406,1,ECFP_1274,ECFP_1274,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1274""]","[""ECFP_1274""]"
final,407,1,ECFP_1275,ECFP_1275,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1275""]","[""ECFP_1275""]"
final,408,1,ECFP_1276,ECFP_1276,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1276""]","[""ECFP_1276""]"
final,409,1,ECFP_1277,ECFP_1277,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1277""]","[""ECFP_1277""]"
final,410,1,ECFP_1278,ECFP_1278,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1278""]","[""ECFP_1278""]"
final,411,1,ECFP_1279,ECFP_1279,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1279""]","[""ECFP_1279""]"
final,412,1,ECFP_128,ECFP_128,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_128""]","[""ECFP_128""]"
final,413,1,ECFP_1280,ECFP_1280,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1280""]","[""ECFP_1280""]"
final,414,1,ECFP_1281,ECFP_1281,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1281""]","[""ECFP_1281""]"
final,415,1,ECFP_1282,ECFP_1282,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1282""]","[""ECFP_1282""]"
final,416,1,ECFP_1283,ECFP_1283,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1283""]","[""ECFP_1283""]"
final,417,1,ECFP_1284,ECFP_1284,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1284""]","[""ECFP_1284""]"
final,418,1,ECFP_1285,ECFP_1285,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1285""]","[""ECFP_1285""]"
final,419,1,ECFP_1286,ECFP_1286,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1286""]","[""ECFP_1286""]"
final,420,1,ECFP_1287,ECFP_1287,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1287""]","[""ECFP_1287""]"
final,421,1,ECFP_1288,ECFP_1288,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1288""]","[""ECFP_1288""]"
final,422,1,ECFP_1289,ECFP_1289,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1289""]","[""ECFP_1289""]"
final,423,1,ECFP_129,ECFP_129,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_129""]","[""ECFP_129""]"
final,424,1,ECFP_1290,ECFP_1290,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1290""]","[""ECFP_1290""]"
final,425,1,ECFP_1291,ECFP_1291,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1291""]","[""ECFP_1291""]"
final,426,1,ECFP_1292,ECFP_1292,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1292""]","[""ECFP_1292""]"
final,427,1,ECFP_1293,ECFP_1293,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1293""]","[""ECFP_1293""]"
final,428,1,ECFP_1294,ECFP_1294,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1294""]","[""ECFP_1294""]"
final,429,1,ECFP_1295,ECFP_1295,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1295""]","[""ECFP_1295""]"
final,430,1,ECFP_1296,ECFP_1296,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1296""]","[""ECFP_1296""]"
final,431,1,ECFP_1297,ECFP_1297,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1297""]","[""ECFP_1297""]"
final,432,1,ECFP_1298,ECFP_1298,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1298""]","[""ECFP_1298""]"
final,433,1,ECFP_1299,ECFP_1299,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1299""]","[""ECFP_1299""]"
final,434,1,ECFP_13,ECFP_13,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_13""]","[""ECFP_13""]"
final,435,1,ECFP_130,ECFP_130,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_130""]","[""ECFP_130""]"
final,436,1,ECFP_1300,ECFP_1300,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1300""]","[""ECFP_1300""]"
final,437,1,ECFP_1301,ECFP_1301,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1301""]","[""ECFP_1301""]"
final,438,1,ECFP_1302,ECFP_1302,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1302""]","[""ECFP_1302""]"
final,439,1,ECFP_1303,ECFP_1303,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1303""]","[""ECFP_1303""]"
final,440,1,ECFP_1304,ECFP_1304,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1304""]","[""ECFP_1304""]"
final,441,1,ECFP_1305,ECFP_1305,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1305""]","[""ECFP_1305""]"
final,442,1,ECFP_1306,ECFP_1306,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1306""]","[""ECFP_1306""]"
final,443,1,ECFP_1307,ECFP_1307,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1307""]","[""ECFP_1307""]"
final,444,1,ECFP_1308,ECFP_1308,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1308""]","[""ECFP_1308""]"
final,445,1,ECFP_1309,ECFP_1309,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1309""]","[""ECFP_1309""]"
final,446,1,ECFP_131,ECFP_131,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_131""]","[""ECFP_131""]"
final,447,1,ECFP_1310,ECFP_1310,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1310""]","[""ECFP_1310""]"
final,448,1,ECFP_1311,ECFP_1311,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1311""]","[""ECFP_1311""]"
final,449,1,ECFP_1312,ECFP_1312,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1312""]","[""ECFP_1312""]"
final,450,1,ECFP_1313,ECFP_1313,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1313""]","[""ECFP_1313""]"
final,451,1,ECFP_1314,ECFP_1314,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1314""]","[""ECFP_1314""]"
final,452,1,ECFP_1315,ECFP_1315,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1315""]","[""ECFP_1315""]"
final,453,1,ECFP_1316,ECFP_1316,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1316""]","[""ECFP_1316""]"
final,454,1,ECFP_1317,ECFP_1317,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1317""]","[""ECFP_1317""]"
final,455,1,ECFP_1318,ECFP_1318,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1318""]","[""ECFP_1318""]"
final,456,1,ECFP_1319,ECFP_1319,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1319""]","[""ECFP_1319""]"
final,457,1,ECFP_132,ECFP_132,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_132""]","[""ECFP_132""]"
final,458,1,ECFP_1320,ECFP_1320,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1320""]","[""ECFP_1320""]"
final,459,1,ECFP_1321,ECFP_1321,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1321""]","[""ECFP_1321""]"
final,460,1,ECFP_1322,ECFP_1322,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1322""]","[""ECFP_1322""]"
final,461,1,ECFP_1323,ECFP_1323,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1323""]","[""ECFP_1323""]"
final,462,1,ECFP_1324,ECFP_1324,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1324""]","[""ECFP_1324""]"
final,463,1,ECFP_1325,ECFP_1325,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1325""]","[""ECFP_1325""]"
final,464,1,ECFP_1326,ECFP_1326,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1326""]","[""ECFP_1326""]"
final,465,1,ECFP_1327,ECFP_1327,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1327""]","[""ECFP_1327""]"
final,466,1,ECFP_1328,ECFP_1328,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1328""]","[""ECFP_1328""]"
final,467,1,ECFP_1329,ECFP_1329,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1329""]","[""ECFP_1329""]"
final,468,1,ECFP_133,ECFP_133,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_133""]","[""ECFP_133""]"
final,469,1,ECFP_1330,ECFP_1330,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1330""]","[""ECFP_1330""]"
final,470,1,ECFP_1331,ECFP_1331,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1331""]","[""ECFP_1331""]"
final,471,1,ECFP_1332,ECFP_1332,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1332""]","[""ECFP_1332""]"
final,472,1,ECFP_1333,ECFP_1333,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1333""]","[""ECFP_1333""]"
final,473,1,ECFP_1334,ECFP_1334,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1334""]","[""ECFP_1334""]"
final,474,1,ECFP_1335,ECFP_1335,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1335""]","[""ECFP_1335""]"
final,475,1,ECFP_1336,ECFP_1336,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1336""]","[""ECFP_1336""]"
final,476,1,ECFP_1337,ECFP_1337,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1337""]","[""ECFP_1337""]"
final,477,1,ECFP_1338,ECFP_1338,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1338""]","[""ECFP_1338""]"
final,478,1,ECFP_1339,ECFP_1339,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1339""]","[""ECFP_1339""]"
final,479,1,ECFP_134,ECFP_134,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_134""]","[""ECFP_134""]"
final,480,1,ECFP_1340,ECFP_1340,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1340""]","[""ECFP_1340""]"
final,481,1,ECFP_1341,ECFP_1341,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1341""]","[""ECFP_1341""]"
final,482,1,ECFP_1342,ECFP_1342,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1342""]","[""ECFP_1342""]"
final,483,1,ECFP_1343,ECFP_1343,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1343""]","[""ECFP_1343""]"
final,484,1,ECFP_1344,ECFP_1344,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1344""]","[""ECFP_1344""]"
final,485,1,ECFP_1345,ECFP_1345,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1345""]","[""ECFP_1345""]"
final,486,1,ECFP_1346,ECFP_1346,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1346""]","[""ECFP_1346""]"
final,487,1,ECFP_1347,ECFP_1347,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1347""]","[""ECFP_1347""]"
final,488,1,ECFP_1348,ECFP_1348,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1348""]","[""ECFP_1348""]"
final,489,1,ECFP_1349,ECFP_1349,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1349""]","[""ECFP_1349""]"
final,490,1,ECFP_135,ECFP_135,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_135""]","[""ECFP_135""]"
final,491,1,ECFP_1350,ECFP_1350,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1350""]","[""ECFP_1350""]"
final,492,1,ECFP_1351,ECFP_1351,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1351""]","[""ECFP_1351""]"
final,493,1,ECFP_1352,ECFP_1352,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1352""]","[""ECFP_1352""]"
final,494,1,ECFP_1353,ECFP_1353,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1353""]","[""ECFP_1353""]"
final,495,1,ECFP_1354,ECFP_1354,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1354""]","[""ECFP_1354""]"
final,496,1,ECFP_1355,ECFP_1355,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1355""]","[""ECFP_1355""]"
final,497,1,ECFP_1356,ECFP_1356,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1356""]","[""ECFP_1356""]"
final,498,1,ECFP_1357,ECFP_1357,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1357""]","[""ECFP_1357""]"
final,499,1,ECFP_1358,ECFP_1358,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1358""]","[""ECFP_1358""]"
final,500,1,ECFP_1359,ECFP_1359,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1359""]","[""ECFP_1359""]"
final,501,1,ECFP_136,ECFP_136,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_136""]","[""ECFP_136""]"
final,502,1,ECFP_1360,ECFP_1360,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1360""]","[""ECFP_1360""]"
final,503,1,ECFP_1361,ECFP_1361,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1361""]","[""ECFP_1361""]"
final,504,1,ECFP_1362,ECFP_1362,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1362""]","[""ECFP_1362""]"
final,505,1,ECFP_1363,ECFP_1363,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1363""]","[""ECFP_1363""]"
final,506,1,ECFP_1364,ECFP_1364,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1364""]","[""ECFP_1364""]"
final,507,1,ECFP_1365,ECFP_1365,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1365""]","[""ECFP_1365""]"
final,508,4,NdCH2,NdCH2,algorithmic_medoid,0.9557709199880362,0.9115552215842397,0.9999751564737059,"[""ECFP_1366"", ""MACCS_34"", ""NdCH2"", ""SdCH2""]","[""NdCH2"", ""MACCS_34"", ""SdCH2"", ""ECFP_1366""]"
final,509,1,ECFP_1367,ECFP_1367,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1367""]","[""ECFP_1367""]"
final,510,1,ECFP_1368,ECFP_1368,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1368""]","[""ECFP_1368""]"
final,511,1,ECFP_1369,ECFP_1369,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1369""]","[""ECFP_1369""]"
final,512,1,ECFP_137,ECFP_137,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_137""]","[""ECFP_137""]"
final,513,1,ECFP_1370,ECFP_1370,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1370""]","[""ECFP_1370""]"
final,514,1,ECFP_1371,ECFP_1371,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1371""]","[""ECFP_1371""]"
final,515,1,ECFP_1372,ECFP_1372,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1372""]","[""ECFP_1372""]"
final,516,1,ECFP_1373,ECFP_1373,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1373""]","[""ECFP_1373""]"
final,517,1,ECFP_1374,ECFP_1374,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1374""]","[""ECFP_1374""]"
final,518,1,ECFP_1375,ECFP_1375,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1375""]","[""ECFP_1375""]"
final,519,1,ECFP_1376,ECFP_1376,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1376""]","[""ECFP_1376""]"
final,520,1,ECFP_1377,ECFP_1377,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1377""]","[""ECFP_1377""]"
final,521,1,ECFP_1378,ECFP_1378,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1378""]","[""ECFP_1378""]"
final,522,1,ECFP_1379,ECFP_1379,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1379""]","[""ECFP_1379""]"
final,523,1,ECFP_138,ECFP_138,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_138""]","[""ECFP_138""]"
final,524,2,ECFP_1380,ECFP_1380,algorithmic_medoid,0.8242072897313858,0.8242072897313858,0.8242072897313858,"[""ECFP_1380"", ""MACCS_165""]","[""ECFP_1380"", ""MACCS_165""]"
final,525,1,ECFP_1381,ECFP_1381,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1381""]","[""ECFP_1381""]"
final,526,1,ECFP_1382,ECFP_1382,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1382""]","[""ECFP_1382""]"
final,527,1,ECFP_1383,ECFP_1383,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1383""]","[""ECFP_1383""]"
final,528,6,StN,StN,algorithmic_medoid,0.905666042273566,0.8106701298198115,0.9998489193203705,"[""ECFP_1384"", ""ECFP_790"", ""MACCS_41"", ""NtN"", ""SMR_VSA2"", ""StN""]","[""StN"", ""NtN"", ""MACCS_41"", ""ECFP_790"", ""SMR_VSA2"", ""ECFP_1384""]"
final,529,1,ECFP_1385,ECFP_1385,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1385""]","[""ECFP_1385""]"
final,530,1,ECFP_1386,ECFP_1386,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1386""]","[""ECFP_1386""]"
final,531,1,ECFP_1387,ECFP_1387,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1387""]","[""ECFP_1387""]"
final,532,1,ECFP_1388,ECFP_1388,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1388""]","[""ECFP_1388""]"
final,533,1,ECFP_1389,ECFP_1389,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1389""]","[""ECFP_1389""]"
final,534,1,ECFP_139,ECFP_139,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_139""]","[""ECFP_139""]"
final,535,1,ECFP_1390,ECFP_1390,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1390""]","[""ECFP_1390""]"
final,536,1,ECFP_1391,ECFP_1391,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1391""]","[""ECFP_1391""]"
final,537,1,ECFP_1392,ECFP_1392,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1392""]","[""ECFP_1392""]"
final,538,1,ECFP_1393,ECFP_1393,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1393""]","[""ECFP_1393""]"
final,539,1,ECFP_1394,ECFP_1394,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1394""]","[""ECFP_1394""]"
final,540,1,ECFP_1395,ECFP_1395,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1395""]","[""ECFP_1395""]"
final,541,1,ECFP_1396,ECFP_1396,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1396""]","[""ECFP_1396""]"
final,542,1,ECFP_1397,ECFP_1397,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1397""]","[""ECFP_1397""]"
final,543,1,ECFP_1398,ECFP_1398,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1398""]","[""ECFP_1398""]"
final,544,1,ECFP_1399,ECFP_1399,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1399""]","[""ECFP_1399""]"
final,545,1,ECFP_14,ECFP_14,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_14""]","[""ECFP_14""]"
final,546,1,ECFP_140,ECFP_140,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_140""]","[""ECFP_140""]"
final,547,1,ECFP_1400,ECFP_1400,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1400""]","[""ECFP_1400""]"
final,548,1,ECFP_1401,ECFP_1401,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1401""]","[""ECFP_1401""]"
final,549,1,ECFP_1402,ECFP_1402,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1402""]","[""ECFP_1402""]"
final,550,1,ECFP_1403,ECFP_1403,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1403""]","[""ECFP_1403""]"
final,551,1,ECFP_1404,ECFP_1404,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1404""]","[""ECFP_1404""]"
final,552,1,ECFP_1405,ECFP_1405,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1405""]","[""ECFP_1405""]"
final,553,1,ECFP_1406,ECFP_1406,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1406""]","[""ECFP_1406""]"
final,554,1,ECFP_1407,ECFP_1407,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1407""]","[""ECFP_1407""]"
final,555,1,ECFP_1408,ECFP_1408,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1408""]","[""ECFP_1408""]"
final,556,1,ECFP_1409,ECFP_1409,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1409""]","[""ECFP_1409""]"
final,557,1,ECFP_141,ECFP_141,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_141""]","[""ECFP_141""]"
final,558,1,ECFP_1410,ECFP_1410,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1410""]","[""ECFP_1410""]"
final,559,1,ECFP_1411,ECFP_1411,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1411""]","[""ECFP_1411""]"
final,560,1,ECFP_1412,ECFP_1412,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1412""]","[""ECFP_1412""]"
final,561,1,ECFP_1413,ECFP_1413,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1413""]","[""ECFP_1413""]"
final,562,1,ECFP_1414,ECFP_1414,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1414""]","[""ECFP_1414""]"
final,563,1,ECFP_1415,ECFP_1415,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1415""]","[""ECFP_1415""]"
final,564,1,ECFP_1416,ECFP_1416,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1416""]","[""ECFP_1416""]"
final,565,1,ECFP_1417,ECFP_1417,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1417""]","[""ECFP_1417""]"
final,566,1,ECFP_1418,ECFP_1418,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1418""]","[""ECFP_1418""]"
final,567,1,ECFP_1419,ECFP_1419,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1419""]","[""ECFP_1419""]"
final,568,1,ECFP_142,ECFP_142,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_142""]","[""ECFP_142""]"
final,569,1,ECFP_1420,ECFP_1420,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1420""]","[""ECFP_1420""]"
final,570,1,ECFP_1421,ECFP_1421,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1421""]","[""ECFP_1421""]"
final,571,1,ECFP_1422,ECFP_1422,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1422""]","[""ECFP_1422""]"
final,572,1,ECFP_1423,ECFP_1423,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1423""]","[""ECFP_1423""]"
final,573,1,ECFP_1424,ECFP_1424,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1424""]","[""ECFP_1424""]"
final,574,1,ECFP_1425,ECFP_1425,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1425""]","[""ECFP_1425""]"
final,575,1,ECFP_1426,ECFP_1426,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1426""]","[""ECFP_1426""]"
final,576,1,ECFP_1427,ECFP_1427,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_1427""]","[""ECFP_1427""]"
