,balanced_acc_bins,recall_bins,prec_bins,f1_bins,rocauc_bins,prauc_bins,kappa_bins,mcc_bins,support_c_bins,mae_bins,mde_bins,mse_bins,pearson_bins,r2_bins,support_r_bins,balanced_acc_bins_neg,prec_bins_neg,recall_bins_neg,rocauc_bins_neg,prauc_bins_neg,kappa_bins_neg,mcc_bins_neg,f1_bins_neg,support_c_bins_neg
0,1.000,1.000,1.000,1.000,,1.000,,0,1,,,,,,0,1,0,0,,0,,0,0,1
1,0.500,1.000,0.737,0.848,0.5,0.737,0,0,114,0.288024336,0.159559814,0.139302806,0.216854132,-0.079926156,13,0.5,0,0,0.5,0.263157895,0,0,0,114
2,0.566364875,0.272916667,0.63592233,0.381924198,0.566364875,0.517396167,0.136742022,0.164762327,1015,0.457872711,0.344451676,0.359742021,0.416060018,0.141358943,170,0.566,0.569,0.860,0.566,0.563,0.137,0.165,0.685,1015
3,0.5,0,0,0,0.5,0.247095275,0,0,1291,0.351740552,0.247652734,0.229875684,0.390874898,0.148421025,364,0.500,0.753,1.000,0.500,0.753,0.000,0.000,0.859,1291
4,0.5,0,0,0,0.5,0.162613982,0,0,658,0.276682153,0.203359036,0.153639966,0.450008458,0.178640784,198,0.500,0.837,1.000,0.500,0.837,0.000,0.000,0.911,658
5,0.5,0,0,0,0.5,0.078947368,0,0,38,0.241083963,0.256396751,0.075308279,0.13979876,-0.108289615,16,0.500,0.921,1.000,0.500,0.921,0.000,0.000,0.959,38
