,MSE,MDE,MAE,pearson,r2,balanced_acc,prec,recall,rocauc,prauc,kappa,MCC,f1
outerfold_1,0.05042959486680493,0.0646953652518205,0.12336511287216548,0.954338680387858,0.9077171960058767,0.597934521874535,0.7668918918918919,0.2283702213279678,0.597934521874535,0.42120521012992784,0.2408373882222834,0.3113770456532517,0.351937984496124
outerfold_2,0.05751869512069257,0.015570702941630488,0.0904505231195384,0.9461780027597089,0.8947446141131987,0.6151302539684647,0.7009803921568627,0.28772635814889336,0.6151302539684647,0.42883201756349487,0.27306521904055436,0.31816548391878785,0.4079885877318117
outerfold_3,0.04061444046992063,0.028733045591624297,0.09084521781931418,0.9626685202594992,0.9256782756411992,0.6066021659869723,0.7348703170028819,0.25653923541247486,0.6066021659869723,0.4256100118242292,0.25782758524851,0.3159072492679723,0.38031319910514544
outerfold_4,0.04731992041886216,0.02069580549816369,0.08298678000020383,0.9562622338749093,0.91340769338788,0.6168224609076978,0.7329842931937173,0.28169014084507044,0.6168224609076978,0.4355408587965872,0.27938313270489146,0.33205818421031036,0.4069767441860465
outerfold_5,0.052675536684647466,0.06589809843727598,0.12419365362180038,0.9516674750512628,0.9036072718808547,0.601423662085561,0.7766666666666666,0.23440643863179075,0.601423662085561,0.42620067856610305,0.24909004893223674,0.3205408775574822,0.3601236476043277
mean,0.049711637512185554,0.039118603544102994,0.10236825748660446,0.9542229824666476,0.9090310102058018,0.6075826129646462,0.7424787121824041,0.2577464788732394,0.6075826129646462,0.42747775537606847,0.2600406748296952,0.31960976812156094,0.3814680326246911
std,0.005634352034624898,0.021785660471037027,0.017706893334033132,0.005417589086682329,0.010310489422302248,0.007407041091061042,0.026962795884064087,0.024005297467918286,0.007407041091061042,0.004718302191702945,0.01440381628681237,0.006919571516503894,0.02316451753670305
