,MSE,MDE,MAE,pearson,r2,balanced_acc,prec,recall,rocauc,prauc,kappa,MCC,f1
outerfold_1,0.051254772737670456,0.059560924709900875,0.11970645891600146,0.9531048114937636,0.9062071753936053,0.6027931602805718,0.7635782747603834,0.24044265593561368,0.6027931602805717,0.425816871811659,0.2513799821825635,0.3187874602640453,0.3657230298393267
outerfold_2,0.05523474954529231,0.020804610856321182,0.09315216571622241,0.9484372494623211,0.8989240825865146,0.6120045757351457,0.6843373493975904,0.2857142857142857,0.6120045757351456,0.4233080817702268,0.2650631526623197,0.30730330394346184,0.40312278211497515
outerfold_3,0.039190078197513446,0.03107942014329995,0.08972531645928228,0.9640487662379915,0.9282847638501238,0.6093207857602516,0.7442528735632183,0.2605633802816901,0.6093207857602515,0.4297287018828424,0.264317324465297,0.3235562770946126,0.3859910581222057
outerfold_4,0.05257926128323079,0.05382358526125386,0.11271139475701931,0.9512550791302534,0.9037834494611398,0.6207070496459681,0.7275,0.29275653923541245,0.6207070496459681,0.43851775797550785,0.2870206411564502,0.3364000138320461,0.41750358680057387
outerfold_5,0.053285548855039666,0.06959410991218956,0.12719226563309188,0.9512649591976772,0.9024909901874757,0.593203829666648,0.7525773195876289,0.22032193158953722,0.593203829666648,0.41444579818625127,0.22958138948540596,0.29860657707126537,0.3408560311284047
mean,0.05030888212374933,0.046972530176593086,0.10849752029632347,0.9536221731044012,0.9079380922957718,0.6076058802177171,0.7344491634617641,0.2599597585513078,0.6076058802177169,0.4263634423252974,0.2594724979904073,0.3169307264410862,0.38263929760109716
std,0.005706169398382413,0.018190609943131875,0.01470215011653255,0.005422629101612893,0.010441910420636925,0.009214243288860426,0.0276865768304609,0.027171173962808517,0.009214243288860422,0.007883103070332135,0.018828675656493366,0.013075628073165918,0.027123154572880462
