scope,cluster_id,cluster_size,medoid_candidate_rank,feature,mean_distance_to_cluster,mean_abs_correlation_to_cluster,min_abs_correlation_to_cluster,max_abs_correlation_to_cluster,missing_fraction,n_nonmissing,variance_after_imputation,algorithmic_medoid,selected_representative,is_algorithmic_medoid,is_selected_representative,members_json
final,1,9,1,MZ,0.027662242733936804,0.9723377572660632,0.9559796885315653,0.9995117614324893,0.0,860,0.134271054653027,MZ,MZ,True,True,"[""AATS0Z"", ""AATS0m"", ""AATS1Z"", ""AATS1m"", ""AATS2Z"", ""AATS2m"", ""AMW"", ""MZ"", ""Mm""]"
final,1,9,2,Mm,0.028191918981267383,0.9718080810187326,0.9554713128917387,0.9999873076923784,0.0,860,0.19537218574924323,MZ,MZ,False,False,"[""AATS0Z"", ""AATS0m"", ""AATS1Z"", ""AATS1m"", ""AATS2Z"", ""AATS2m"", ""AMW"", ""MZ"", ""Mm""]"
final,1,9,3,AMW,0.028262240654502335,0.9717377593454977,0.9549144835439363,0.9999873076923784,0.0,860,28.367372368939233,MZ,MZ,False,False,"[""AATS0Z"", ""AATS0m"", ""AATS1Z"", ""AATS1m"", ""AATS2Z"", ""AATS2m"", ""AMW"", ""MZ"", ""Mm""]"
final,1,9,4,AATS1m,0.036399521311079264,0.9636004786889207,0.9368160853561345,0.9990577222342865,0.004651162790697674,856,691.1712204922983,MZ,MZ,False,False,"[""AATS0Z"", ""AATS0m"", ""AATS1Z"", ""AATS1m"", ""AATS2Z"", ""AATS2m"", ""AMW"", ""MZ"", ""Mm""]"
final,1,9,5,AATS1Z,0.037489553423498356,0.9625104465765016,0.9362215805098956,0.9990577222342865,0.004651162790697674,856,38.45778910600497,MZ,MZ,False,False,"[""AATS0Z"", ""AATS0m"", ""AATS1Z"", ""AATS1m"", ""AATS2Z"", ""AATS2m"", ""AMW"", ""MZ"", ""Mm""]"
final,1,9,6,AATS2Z,0.03947211650846849,0.9605278834915315,0.917989561320926,0.9988952411731471,0.005813953488372093,855,40.545051230090706,MZ,MZ,False,False,"[""AATS0Z"", ""AATS0m"", ""AATS1Z"", ""AATS1m"", ""AATS2Z"", ""AATS2m"", ""AMW"", ""MZ"", ""Mm""]"
final,1,9,7,AATS2m,0.04155998383521231,0.9584400161647877,0.9161968379615155,0.9988952411731471,0.005813953488372093,855,733.1961808276089,MZ,MZ,False,False,"[""AATS0Z"", ""AATS0m"", ""AATS1Z"", ""AATS1m"", ""AATS2Z"", ""AATS2m"", ""AMW"", ""MZ"", ""Mm""]"
final,1,9,8,AATS0Z,0.05079710846702212,0.9492028915329779,0.9190545503502835,0.9994254783750923,0.0,860,11959.62509140824,MZ,MZ,False,False,"[""AATS0Z"", ""AATS0m"", ""AATS1Z"", ""AATS1m"", ""AATS2Z"", ""AATS2m"", ""AMW"", ""MZ"", ""Mm""]"
final,1,9,9,AATS0m,0.05337312143864947,0.9466268785613505,0.9161968379615155,0.9994254783750923,0.0,860,407341.00563551765,MZ,MZ,False,False,"[""AATS0Z"", ""AATS0m"", ""AATS1Z"", ""AATS1m"", ""AATS2Z"", ""AATS2m"", ""AMW"", ""MZ"", ""Mm""]"
final,2,18,1,Mare,0.03814748016337499,0.961852519836625,0.9093545335654327,0.9981037144217243,0.004651162790697674,856,0.0017458452501829035,Mare,Mare,True,True,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,2,AATS0are,0.040717178198513726,0.9592828218014863,0.9123343061413616,0.9981037144217243,0.004651162790697674,856,0.3534399737078898,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,3,Mse,0.041860859869851,0.958139140130149,0.8994588761183602,0.9991827633971676,0.0,860,0.0016092694791183825,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,4,AATS0pe,0.04264671700068612,0.9573532829993139,0.895263309607149,0.9979887855648295,0.002325581395348837,858,0.31502897358710147,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,5,AATS0se,0.0434702042675309,0.9565297957324691,0.9020098389296687,0.9991827633971676,0.0,860,0.4768696484904626,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,6,Mpe,0.04499916413312777,0.9550008358668722,0.888514318821152,0.9979887855648295,0.002325581395348837,858,0.0015538907554132372,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,7,AATS1pe,0.04687678405240969,0.9531232159475903,0.891889931835954,0.9960863695726242,0.004651162790697674,856,0.14805760834247506,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,8,AATS2pe,0.056087548680837096,0.9439124513191629,0.8612075151672257,0.9946394660263294,0.005813953488372093,855,0.19909185423994893,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,9,ETA_dEpsilon_A,0.05649301863499501,0.943506981365005,0.8715067001019754,0.9969118730643871,0.002325581395348837,858,0.014895771864355891,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,10,AATS1are,0.05726248341981188,0.9427375165801881,0.8941879932892763,0.9960863695726242,0.004651162790697674,856,0.16884661835068915,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,11,AATS2are,0.05810380208003729,0.9418961979199627,0.8689214382395707,0.9946394660263294,0.005813953488372093,855,0.22606852256369178,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,12,AATS2se,0.059135946891589075,0.9408640531084109,0.8598521106989873,0.9895345587269136,0.005813953488372093,855,0.18676839641834903,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,13,ETA_epsilon_1,0.06031664689472127,0.9396833531052787,0.8631955969661846,0.9969118730643871,0.002325581395348837,858,0.014349795674567376,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,14,AATS1se,0.06077342461992985,0.9392265753800701,0.8914931241547137,0.9898526087161676,0.004651162790697674,856,0.17669099538959399,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,15,AATS3are,0.06549570928994608,0.9345042907100539,0.901701024947994,0.9944675966275589,0.00813953488372093,853,0.23998439501053404,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,16,AATS3pe,0.06817557308592048,0.9318244269140795,0.9119828310563335,0.9944675966275589,0.00813953488372093,853,0.2126988022243762,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,17,AATS3se,0.06860632022543256,0.9313936797745674,0.8986240954505635,0.9905941912553153,0.00813953488372093,853,0.1965043834050371,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,2,18,18,AATS3s,0.10569400472099888,0.8943059952790011,0.8598521106989873,0.9404053666434359,0.00813953488372093,853,2.596058695157128,Mare,Mare,False,False,"[""AATS0are"", ""AATS0pe"", ""AATS0se"", ""AATS1are"", ""AATS1pe"", ""AATS1se"", ""AATS2are"", ""AATS2pe"", ""AATS2se"", ""AATS3are"", ""AATS3pe"", ""AATS3s"", ""AATS3se"", ""ETA_dEpsilon_A"", ""ETA_epsilon_1"", ""Mare"", ""Mpe"", ""Mse""]"
final,3,3,1,AATS1d,0.038325422575195,0.961674577424805,0.9612774711745832,0.9620716836750267,0.004651162790697674,856,0.34189682703060637,AATS1d,AATS1d,True,True,"[""AATS0d"", ""AATS1d"", ""AATS2d""]"
final,3,3,2,AATS2d,0.053353159878061884,0.9466468401219381,0.9312219965688496,0.9620716836750267,0.005813953488372093,855,0.3034696108545987,AATS1d,AATS1d,False,False,"[""AATS0d"", ""AATS1d"", ""AATS2d""]"
final,3,3,3,AATS0d,0.0537502661282836,0.9462497338717164,0.9312219965688496,0.9612774711745832,0.0,860,0.2749218664653076,AATS1d,AATS1d,False,False,"[""AATS0d"", ""AATS1d"", ""AATS2d""]"
final,4,5,1,AATS2dv,0.07899564379181567,0.9210043562081843,0.8996552586435782,0.9350257525731652,0.005813953488372093,855,6.43953603468703,AATS2dv,AATS2dv,True,True,"[""AATS0dv"", ""AATS1dv"", ""AATS2dv"", ""AATS3dv"", ""AATS4dv""]"
final,4,5,2,AATS3dv,0.09302836735612208,0.9069716326438779,0.8602505227336409,0.9407967062008106,0.00813953488372093,853,4.609960240864555,AATS2dv,AATS2dv,False,False,"[""AATS0dv"", ""AATS1dv"", ""AATS2dv"", ""AATS3dv"", ""AATS4dv""]"
final,4,5,3,AATS1dv,0.1067576723907726,0.8932423276092274,0.8748485745929129,0.9167869416901728,0.004651162790697674,856,4.653198243309969,AATS2dv,AATS2dv,False,False,"[""AATS0dv"", ""AATS1dv"", ""AATS2dv"", ""AATS3dv"", ""AATS4dv""]"
final,4,5,4,AATS4dv,0.11478288474107301,0.885217115258927,0.8255679215984065,0.9407967062008106,0.010465116279069767,851,4.348653598158726,AATS2dv,AATS2dv,False,False,"[""AATS0dv"", ""AATS1dv"", ""AATS2dv"", ""AATS3dv"", ""AATS4dv""]"
final,4,5,5,AATS0dv,0.12302795966405078,0.8769720403359492,0.8255679215984065,0.9350257525731652,0.0,860,11.8855420867377,AATS2dv,AATS2dv,False,False,"[""AATS0dv"", ""AATS1dv"", ""AATS2dv"", ""AATS3dv"", ""AATS4dv""]"
final,5,4,1,Mi,0.07607535635656015,0.9239246436434398,0.8873329679999448,0.996223398976767,0.0,860,0.0012649526473107364,Mi,Mi,True,True,"[""AATS0i"", ""AATS1i"", ""AATS2i"", ""Mi""]"
final,5,4,2,AATS0i,0.07653504154370927,0.9234649584562907,0.8839175160269266,0.996223398976767,0.0,860,150.3617732038295,Mi,Mi,False,False,"[""AATS0i"", ""AATS1i"", ""AATS2i"", ""Mi""]"
final,5,4,3,AATS2i,0.12768639005346472,0.8723136099465353,0.8393539014744826,0.8902539603651786,0.005813953488372093,855,40.72895710338364,Mi,Mi,False,False,"[""AATS0i"", ""AATS1i"", ""AATS2i"", ""Mi""]"
final,5,4,4,AATS1i,0.12950367284832776,0.8704963271516722,0.8393539014744826,0.8882175639536076,0.004651162790697674,856,47.0034619814741,Mi,Mi,False,False,"[""AATS0i"", ""AATS1i"", ""AATS2i"", ""Mi""]"
final,6,5,1,Mp,0.08546548372373286,0.9145345162762671,0.8500268698673681,0.9690234656590703,0.0,860,0.06118427965856404,Mp,Mp,True,True,"[""AATS0p"", ""AATS1p"", ""AATS2p"", ""AATS3p"", ""Mp""]"
final,6,5,2,AATS2p,0.09050760281637293,0.9094923971836271,0.8883595150554291,0.9350541257164209,0.005813953488372093,855,0.04439199762018194,Mp,Mp,False,False,"[""AATS0p"", ""AATS1p"", ""AATS2p"", ""AATS3p"", ""Mp""]"
final,6,5,3,AATS1p,0.09234413305426448,0.9076558669457355,0.837193068529539,0.9367890961633,0.004651162790697674,856,0.28145517426465505,Mp,Mp,False,False,"[""AATS0p"", ""AATS1p"", ""AATS2p"", ""AATS3p"", ""Mp""]"
final,6,5,4,AATS0p,0.10020691759020894,0.8997930824097911,0.8050002527613649,0.9690234656590703,0.0,860,101.22906877123182,Mp,Mp,False,False,"[""AATS0p"", ""AATS1p"", ""AATS2p"", ""AATS3p"", ""Mp""]"
final,6,5,5,AATS3p,0.15268110327100448,0.8473188967289955,0.8050002527613649,0.8970553957577103,0.00813953488372093,853,0.04929461738172479,Mp,Mp,False,False,"[""AATS0p"", ""AATS1p"", ""AATS2p"", ""AATS3p"", ""Mp""]"
final,7,7,1,AATSC0are,0.07553729899863093,0.9244627010013691,0.8758514411519416,0.9936529915907826,0.004651162790697674,856,0.005112918799041491,AATSC0are,AATSC0are,True,True,"[""AATS0s"", ""AATS2s"", ""AATSC0are"", ""AATSC0dv"", ""AATSC0pe"", ""AATSC0s"", ""AATSC0se""]"
final,7,7,2,AATSC0pe,0.08056205872643118,0.9194379412735688,0.8667245434475722,0.9936529915907826,0.002325581395348837,858,0.0035962576039309945,AATSC0are,AATSC0are,False,False,"[""AATS0s"", ""AATS2s"", ""AATSC0are"", ""AATSC0dv"", ""AATSC0pe"", ""AATSC0s"", ""AATSC0se""]"
final,7,7,3,AATS0s,0.0809739528396003,0.9190260471603997,0.8790879810579305,0.9892381895143555,0.0069767441860465115,854,9.336788687004075,AATSC0are,AATSC0are,False,False,"[""AATS0s"", ""AATS2s"", ""AATSC0are"", ""AATSC0dv"", ""AATSC0pe"", ""AATSC0s"", ""AATSC0se""]"
final,7,7,4,AATSC0se,0.08738440885287291,0.9126155911471271,0.8502485008152152,0.9853351712891073,0.0,860,0.003110677387539697,AATSC0are,AATSC0are,False,False,"[""AATS0s"", ""AATS2s"", ""AATSC0are"", ""AATSC0dv"", ""AATSC0pe"", ""AATSC0s"", ""AATSC0se""]"
final,7,7,5,AATSC0s,0.09350797257128829,0.9064920274287117,0.8539410132140948,0.9892381895143555,0.0069767441860465115,854,1.8243463514439089,AATSC0are,AATSC0are,False,False,"[""AATS0s"", ""AATS2s"", ""AATSC0are"", ""AATSC0dv"", ""AATSC0pe"", ""AATSC0s"", ""AATSC0se""]"
final,7,7,6,AATS2s,0.11832257292662351,0.8816774270733765,0.8502485008152152,0.9277842918654747,0.0069767441860465115,854,4.739137338822589,AATSC0are,AATSC0are,False,False,"[""AATS0s"", ""AATS2s"", ""AATSC0are"", ""AATSC0dv"", ""AATSC0pe"", ""AATSC0s"", ""AATSC0se""]"
final,7,7,7,AATSC0dv,0.12960588138330564,0.8703941186166944,0.8539410132140948,0.8790879810579305,0.0,860,0.9116893043518346,AATSC0are,AATSC0are,False,False,"[""AATS0s"", ""AATS2s"", ""AATSC0are"", ""AATSC0dv"", ""AATSC0pe"", ""AATSC0s"", ""AATSC0se""]"
final,8,5,1,AATS0v,0.06512094600139451,0.9348790539986055,0.8861428061735219,0.9785958943279796,0.0,860,5047.323473400794,AATS0v,AATS0v,True,True,"[""AATS0v"", ""AATS1v"", ""AATS2v"", ""GATS1v"", ""Mv""]"
final,8,5,2,AATS2v,0.07390769555590404,0.926092304444096,0.9133696522228334,0.9507186933471512,0.005813953488372093,855,854.3883930114152,AATS0v,AATS0v,False,False,"[""AATS0v"", ""AATS1v"", ""AATS2v"", ""GATS1v"", ""Mv""]"
final,8,5,3,Mv,0.07516766794837093,0.9248323320516291,0.8914346396400609,0.9785958943279796,0.0,860,0.006627517834988795,AATS0v,AATS0v,False,False,"[""AATS0v"", ""AATS1v"", ""AATS2v"", ""GATS1v"", ""Mv""]"
final,8,5,4,AATS1v,0.07594925770269567,0.9240507422973043,0.8744170342289942,0.9551380995974293,0.004651162790697674,856,607.9874812778436,AATS0v,AATS0v,False,False,"[""AATS0v"", ""AATS1v"", ""AATS2v"", ""GATS1v"", ""Mv""]"
final,8,5,5,GATS1v,0.10684101591162865,0.8931589840883714,0.8744170342289942,0.9206414563109083,0.004651162790697674,856,0.029210106037855652,AATS0v,AATS0v,False,False,"[""AATS0v"", ""AATS1v"", ""AATS2v"", ""GATS1v"", ""Mv""]"
final,9,7,1,AATS4se,0.09120678657773718,0.9087932134222628,0.8223829438907052,0.9896046386659382,0.010465116279069767,851,0.21554475160101158,AATS4se,AATS4se,True,True,"[""AATS1s"", ""AATS4are"", ""AATS4pe"", ""AATS4s"", ""AATS4se"", ""FNSA4"", ""FNSA5""]"
final,9,7,2,AATS4are,0.09189437777779308,0.9081056222222069,0.8321355136845984,0.9936039304885315,0.010465116279069767,851,0.26401480983923054,AATS4se,AATS4se,False,False,"[""AATS1s"", ""AATS4are"", ""AATS4pe"", ""AATS4s"", ""AATS4se"", ""FNSA4"", ""FNSA5""]"
final,9,7,3,AATS4pe,0.09945942602844704,0.900540573971553,0.8199238663280723,0.9936039304885315,0.010465116279069767,851,0.2366597950723591,AATS4se,AATS4se,False,False,"[""AATS1s"", ""AATS4are"", ""AATS4pe"", ""AATS4s"", ""AATS4se"", ""FNSA4"", ""FNSA5""]"
final,9,7,4,AATS4s,0.11320498255757772,0.8867950174424223,0.8322678908198327,0.942146082677312,0.010465116279069767,851,2.6750027578063573,AATS4se,AATS4se,False,False,"[""AATS1s"", ""AATS4are"", ""AATS4pe"", ""AATS4s"", ""AATS4se"", ""FNSA4"", ""FNSA5""]"
final,9,7,5,FNSA5,0.12981237853715888,0.8701876214628411,0.8367545252551426,0.947990279707446,0.005813953488372093,855,0.0016863585774183857,AATS4se,AATS4se,False,False,"[""AATS1s"", ""AATS4are"", ""AATS4pe"", ""AATS4s"", ""AATS4se"", ""FNSA4"", ""FNSA5""]"
final,9,7,6,FNSA4,0.13287898908392248,0.8671210109160775,0.8322678908198327,0.947990279707446,0.005813953488372093,855,0.00018859709200629533,AATS4se,AATS4se,False,False,"[""AATS1s"", ""AATS4are"", ""AATS4pe"", ""AATS4s"", ""AATS4se"", ""FNSA4"", ""FNSA5""]"
final,9,7,7,AATS1s,0.15192525884770458,0.8480747411522954,0.8199238663280723,0.8823839820611743,0.0069767441860465115,854,0.6674652249435881,AATS4se,AATS4se,False,False,"[""AATS1s"", ""AATS4are"", ""AATS4pe"", ""AATS4s"", ""AATS4se"", ""FNSA4"", ""FNSA5""]"
final,10,4,1,AATS4Z,0.0469960531592547,0.9530039468407453,0.9282017508442384,0.9989156817283197,0.010465116279069767,851,121.04449272810348,AATS4Z,AATS4Z,True,True,"[""AATS3Z"", ""AATS3m"", ""AATS4Z"", ""AATS4m""]"
final,10,4,2,AATS3m,0.04803104641435019,0.9519689535856498,0.9253082192127052,0.9987042335945665,0.00813953488372093,853,765.0289703980064,AATS4Z,AATS4Z,False,False,"[""AATS3Z"", ""AATS3m"", ""AATS4Z"", ""AATS4m""]"
final,10,4,3,AATS3Z,0.05083177956359275,0.9491682204364073,0.920598676870417,0.9987042335945665,0.00813953488372093,853,41.348323482467165,AATS4Z,AATS4Z,False,False,"[""AATS3Z"", ""AATS3m"", ""AATS4Z"", ""AATS4m""]"
final,10,4,4,AATS4m,0.05172580739618604,0.948274192603814,0.920598676870417,0.9989156817283197,0.010465116279069767,851,3128.8600941913764,AATS4Z,AATS4Z,False,False,"[""AATS3Z"", ""AATS3m"", ""AATS4Z"", ""AATS4m""]"
final,11,2,1,AATS3v,0.09338720924922539,0.9066127907507746,0.9066127907507746,0.9066127907507746,0.00813953488372093,853,1003.0876597240291,AATS3v,AATS3v,True,True,"[""AATS3d"", ""AATS3v""]"
final,11,2,2,AATS3d,0.09338720924922539,0.9066127907507746,0.9066127907507746,0.9066127907507746,0.00813953488372093,853,0.28361195542912837,AATS3v,AATS3v,False,False,"[""AATS3d"", ""AATS3v""]"
final,12,1,1,AATS3i,0.0,1.0,1.0,1.0,0.00813953488372093,853,45.94116456567504,AATS3i,AATS3i,True,True,"[""AATS3i""]"
final,13,4,1,AATS4d,0.09866918790239809,0.9013308120976019,0.8652079717089961,0.9351051935970135,0.010465116279069767,851,0.23920908672348587,AATS4d,AATS4d,True,True,"[""AATS4d"", ""AATS4v"", ""AATS5d"", ""AATS5v""]"
final,13,4,2,AATS5v,0.10180329242191066,0.8981967075780893,0.8652079717089961,0.9390071769706854,0.01627906976744186,846,1156.5649332191201,AATS4d,AATS4d,False,False,"[""AATS4d"", ""AATS4v"", ""AATS5d"", ""AATS5v""]"
final,13,4,3,AATS5d,0.10774992508563452,0.8922500749143655,0.8340637767856149,0.9390071769706854,0.01627906976744186,846,0.23999462412769348,AATS4d,AATS4d,False,False,"[""AATS4d"", ""AATS4v"", ""AATS5d"", ""AATS5v""]"
final,13,4,4,AATS4v,0.11348535185426167,0.8865146481457383,0.8340637767856149,0.9351051935970135,0.010465116279069767,851,1038.65036334238,AATS4d,AATS4d,False,False,"[""AATS4d"", ""AATS4v"", ""AATS5d"", ""AATS5v""]"
final,14,2,1,AATS4i,0.16980402437064712,0.8301959756293529,0.8301959756293529,0.8301959756293529,0.010465116279069767,851,46.55783424704265,AATS4i,AATS4i,True,True,"[""AATS4i"", ""AATS5i""]"
final,14,2,2,AATS5i,0.16980402437064712,0.8301959756293529,0.8301959756293529,0.8301959756293529,0.01627906976744186,846,49.03351549272042,AATS4i,AATS4i,False,False,"[""AATS4i"", ""AATS5i""]"
final,15,2,1,AATS4p,0.09999567300130274,0.9000043269986973,0.9000043269986973,0.9000043269986973,0.010465116279069767,851,0.05747217468028525,AATS4p,AATS4p,True,True,"[""AATS4p"", ""AATS5p""]"
final,15,2,2,AATS5p,0.09999567300130274,0.9000043269986973,0.9000043269986973,0.9000043269986973,0.01627906976744186,846,0.049704318758590285,AATS4p,AATS4p,False,False,"[""AATS4p"", ""AATS5p""]"
final,16,3,1,AATS5m,0.05094021010446037,0.9490597898955396,0.8993463150939336,0.9987732646971457,0.01627906976744186,846,841.6978707878689,AATS5m,AATS5m,True,True,"[""AATS5Z"", ""AATS5dv"", ""AATS5m""]"
final,16,3,2,AATS5Z,0.052110957839093475,0.9478890421609065,0.8970048196246673,0.9987732646971457,0.01627906976744186,846,47.025173518191956,AATS5m,AATS5m,False,False,"[""AATS5Z"", ""AATS5dv"", ""AATS5m""]"
final,16,3,3,AATS5dv,0.10182443264069962,0.8981755673593004,0.8970048196246673,0.8993463150939336,0.01627906976744186,846,4.632356867729406,AATS5m,AATS5m,False,False,"[""AATS5Z"", ""AATS5dv"", ""AATS5m""]"
final,17,8,1,AATS5are,0.07923331307181891,0.9207666869281811,0.8545242468252467,0.9943671150859106,0.01627906976744186,846,0.3090452007529384,AATS5are,AATS5are,True,True,"[""AATS5are"", ""AATS5pe"", ""AATS5s"", ""AATS5se"", ""AATS6are"", ""AATS6pe"", ""AATS6s"", ""AATS6se""]"
final,17,8,2,AATS6se,0.07996071873604615,0.9200392812639538,0.845881126898413,0.989429455625976,0.029069767441860465,835,0.24581873954677644,AATS5are,AATS5are,False,False,"[""AATS5are"", ""AATS5pe"", ""AATS5s"", ""AATS5se"", ""AATS6are"", ""AATS6pe"", ""AATS6s"", ""AATS6se""]"
final,17,8,3,AATS5pe,0.08061292739261228,0.9193870726073877,0.84769043705949,0.9943671150859106,0.01627906976744186,846,0.2802625636430718,AATS5are,AATS5are,False,False,"[""AATS5are"", ""AATS5pe"", ""AATS5s"", ""AATS5se"", ""AATS6are"", ""AATS6pe"", ""AATS6s"", ""AATS6se""]"
final,17,8,4,AATS6are,0.08257181662709101,0.917428183372909,0.8367524502929753,0.9934288151474123,0.029069767441860465,835,0.3037345838695082,AATS5are,AATS5are,False,False,"[""AATS5are"", ""AATS5pe"", ""AATS5s"", ""AATS5se"", ""AATS6are"", ""AATS6pe"", ""AATS6s"", ""AATS6se""]"
