scope,cluster_id,cluster_size,feature,algorithmic_medoid,selected_representative,representative_source,is_algorithmic_medoid,is_selected_representative,medoid_candidate_rank,mean_distance_to_cluster,mean_abs_correlation_to_cluster,min_abs_correlation_to_cluster,max_abs_correlation_to_cluster,missing_fraction,n_nonmissing,variance_after_imputation,members_json
final,49,6,AATSC2p,AATSC2v,AATSC2v,algorithmic_medoid,False,False,4,0.09930367937027307,0.9006963206297269,0.8205668185212075,0.9861479790096547,0.005813953488372093,855,0.0013101289433071575,"[""AATSC2p"", ""AATSC2v"", ""ATSC2p"", ""ATSC2v"", ""MATS2p"", ""MATS2v""]"
final,49,6,ATSC2p,AATSC2v,AATSC2v,algorithmic_medoid,False,False,5,0.10962555386731054,0.8903744461326895,0.8398068523111712,0.9473450218767383,0.0,860,12.861901461397604,"[""AATSC2p"", ""AATSC2v"", ""ATSC2p"", ""ATSC2v"", ""MATS2p"", ""MATS2v""]"
final,49,6,ATSC2v,AATSC2v,AATSC2v,algorithmic_medoid,False,False,6,0.11504532408962365,0.8849546759103764,0.8205668185212075,0.9495901405409951,0.0,860,472573.00524854177,"[""AATSC2p"", ""AATSC2v"", ""ATSC2p"", ""ATSC2v"", ""MATS2p"", ""MATS2v""]"
final,50,4,AATSC2s,AATSC2s,AATSC2s,algorithmic_medoid,True,True,1,0.07681461523454292,0.9231853847654571,0.872433291761608,0.9536954880432916,0.0069767441860465115,854,0.32881081258974537,"[""AATSC2s"", ""ATSC2s"", ""GATS2s"", ""MATS2s""]"
final,50,4,ATSC2s,AATSC2s,AATSC2s,algorithmic_medoid,False,False,2,0.09237378770595372,0.9076262122940463,0.8561743181200728,0.9536954880432916,0.0069767441860465115,854,2104.71167132439,"[""AATSC2s"", ""ATSC2s"", ""GATS2s"", ""MATS2s""]"
final,50,4,MATS2s,AATSC2s,AATSC2s,algorithmic_medoid,False,False,3,0.09291159663632709,0.9070884033636729,0.864829004880772,0.943427374491472,0.0069767441860465115,854,0.023938634721620257,"[""AATSC2s"", ""ATSC2s"", ""GATS2s"", ""MATS2s""]"
final,50,4,GATS2s,AATSC2s,AATSC2s,algorithmic_medoid,False,False,4,0.13552112841251562,0.8644788715874844,0.8561743181200728,0.872433291761608,0.0069767441860465115,854,0.04537210000430111,"[""AATSC2s"", ""ATSC2s"", ""GATS2s"", ""MATS2s""]"
final,51,6,AATSC3m,AATSC3m,AATSC3m,algorithmic_medoid,True,True,1,0.04489559518161401,0.955104404818386,0.9052054933355957,0.9993895712064353,0.00813953488372093,853,49.75862178598814,"[""AATSC3Z"", ""AATSC3m"", ""ATSC3Z"", ""ATSC3m"", ""MATS3Z"", ""MATS3m""]"
final,51,6,AATSC3Z,AATSC3m,AATSC3m,algorithmic_medoid,False,False,2,0.04507071186685674,0.9549292881331433,0.9052112019794739,0.9993895712064353,0.00813953488372093,853,2.0180336129757306,"[""AATSC3Z"", ""AATSC3m"", ""ATSC3Z"", ""ATSC3m"", ""MATS3Z"", ""MATS3m""]"
final,51,6,MATS3Z,AATSC3m,AATSC3m,algorithmic_medoid,False,False,3,0.04522844429949924,0.9547715557005008,0.9050650737065716,0.999450410290795,0.00813953488372093,853,0.012461491315339935,"[""AATSC3Z"", ""AATSC3m"", ""ATSC3Z"", ""ATSC3m"", ""MATS3Z"", ""MATS3m""]"
final,51,6,MATS3m,AATSC3m,AATSC3m,algorithmic_medoid,False,False,4,0.045744857281948326,0.9542551427180517,0.9043424044033179,0.999450410290795,0.00813953488372093,853,0.012429073388013244,"[""AATSC3Z"", ""AATSC3m"", ""ATSC3Z"", ""ATSC3m"", ""MATS3Z"", ""MATS3m""]"
final,51,6,ATSC3Z,AATSC3m,AATSC3m,algorithmic_medoid,False,False,5,0.07474314051211994,0.9252568594878801,0.9049430035479517,0.9993495417915321,0.0,860,24872.263008441005,"[""AATSC3Z"", ""AATSC3m"", ""ATSC3Z"", ""ATSC3m"", ""MATS3Z"", ""MATS3m""]"
final,51,6,ATSC3m,AATSC3m,AATSC3m,algorithmic_medoid,False,False,6,0.07616525695670173,0.9238347430432983,0.9043424044033179,0.9993495417915321,0.0,860,631651.2043965423,"[""AATSC3Z"", ""AATSC3m"", ""ATSC3Z"", ""ATSC3m"", ""MATS3Z"", ""MATS3m""]"
final,52,9,AATSC3are,AATSC3are,AATSC3are,algorithmic_medoid,True,True,1,0.05668349127852923,0.9433165087214708,0.9055364157678045,0.9849545097907891,0.00813953488372093,853,0.0004902841415717492,"[""AATSC3are"", ""AATSC3pe"", ""AATSC3se"", ""ATSC3are"", ""ATSC3pe"", ""ATSC3se"", ""MATS3are"", ""MATS3pe"", ""MATS3se""]"
final,52,9,AATSC3pe,AATSC3are,AATSC3are,algorithmic_medoid,False,False,2,0.06248653915223612,0.9375134608477639,0.8815809061749694,0.9849545097907891,0.00813953488372093,853,0.0004143750835174596,"[""AATSC3are"", ""AATSC3pe"", ""AATSC3se"", ""ATSC3are"", ""ATSC3pe"", ""ATSC3se"", ""MATS3are"", ""MATS3pe"", ""MATS3se""]"
final,52,9,MATS3are,AATSC3are,AATSC3are,algorithmic_medoid,False,False,3,0.07023538757962311,0.9297646124203769,0.8652034507867599,0.983695571171828,0.00813953488372093,853,0.012303095107949734,"[""AATSC3are"", ""AATSC3pe"", ""AATSC3se"", ""ATSC3are"", ""ATSC3pe"", ""ATSC3se"", ""MATS3are"", ""MATS3pe"", ""MATS3se""]"
final,52,9,ATSC3are,AATSC3are,AATSC3are,algorithmic_medoid,False,False,4,0.07526910108768836,0.9247308989123116,0.8862743318688715,0.9846714326040326,0.004651162790697674,856,5.999419086851142,"[""AATSC3are"", ""AATSC3pe"", ""AATSC3se"", ""ATSC3are"", ""ATSC3pe"", ""ATSC3se"", ""MATS3are"", ""MATS3pe"", ""MATS3se""]"
final,52,9,MATS3pe,AATSC3are,AATSC3are,algorithmic_medoid,False,False,5,0.07610316468264511,0.9238968353173549,0.846533000095301,0.983695571171828,0.00813953488372093,853,0.012498399199878538,"[""AATSC3are"", ""AATSC3pe"", ""AATSC3se"", ""ATSC3are"", ""ATSC3pe"", ""ATSC3se"", ""MATS3are"", ""MATS3pe"", ""MATS3se""]"
final,52,9,MATS3se,AATSC3are,AATSC3are,algorithmic_medoid,False,False,6,0.07777134234934291,0.9222286576506571,0.8743595544857224,0.9578249328900638,0.00813953488372093,853,0.011906949442377442,"[""AATSC3are"", ""AATSC3pe"", ""AATSC3se"", ""ATSC3are"", ""ATSC3pe"", ""ATSC3se"", ""MATS3are"", ""MATS3pe"", ""MATS3se""]"
final,52,9,AATSC3se,AATSC3are,AATSC3are,algorithmic_medoid,False,False,7,0.07787097392848996,0.92212902607151,0.8809477645479237,0.9568972941378023,0.00813953488372093,853,0.0001952913326172006,"[""AATSC3are"", ""AATSC3pe"", ""AATSC3se"", ""ATSC3are"", ""ATSC3pe"", ""ATSC3se"", ""MATS3are"", ""MATS3pe"", ""MATS3se""]"
final,52,9,ATSC3pe,AATSC3are,AATSC3are,algorithmic_medoid,False,False,8,0.08017625769174963,0.9198237423082504,0.8743595544857224,0.9846714326040326,0.002325581395348837,858,4.954726501700654,"[""AATSC3are"", ""AATSC3pe"", ""AATSC3se"", ""ATSC3are"", ""ATSC3pe"", ""ATSC3se"", ""MATS3are"", ""MATS3pe"", ""MATS3se""]"
final,52,9,ATSC3se,AATSC3are,AATSC3are,algorithmic_medoid,False,False,9,0.09425867827476031,0.9057413217252397,0.846533000095301,0.9598576745397365,0.0,860,2.6339257429024028,"[""AATSC3are"", ""AATSC3pe"", ""AATSC3se"", ""ATSC3are"", ""ATSC3pe"", ""ATSC3se"", ""MATS3are"", ""MATS3pe"", ""MATS3se""]"
final,53,3,AATSC3c,AATSC3c,AATSC3c,algorithmic_medoid,True,True,1,0.041206326174819785,0.9587936738251802,0.9511250477099487,0.9664622999404118,0.00813953488372093,853,2.361911919163491e-05,"[""AATSC3c"", ""ATSC3c"", ""MATS3c""]"
final,53,3,MATS3c,AATSC3c,AATSC3c,algorithmic_medoid,False,False,2,0.04984659640664768,0.9501534035933523,0.933844507246293,0.9664622999404118,0.00813953488372093,853,0.01550022174700865,"[""AATSC3c"", ""ATSC3c"", ""MATS3c""]"
final,53,3,ATSC3c,AATSC3c,AATSC3c,algorithmic_medoid,False,False,3,0.05751522252187913,0.9424847774781209,0.933844507246293,0.9511250477099487,0.0011627906976744186,859,0.406074176892011,"[""AATSC3c"", ""ATSC3c"", ""MATS3c""]"
final,54,2,AATSC3d,AATSC3d,AATSC3d,algorithmic_medoid,True,True,1,0.01988671456584923,0.9801132854341508,0.9801132854341508,0.9801132854341508,0.00813953488372093,853,0.004220919790262749,"[""AATSC3d"", ""MATS3d""]"
final,54,2,MATS3d,AATSC3d,AATSC3d,algorithmic_medoid,False,False,2,0.01988671456584923,0.9801132854341508,0.9801132854341508,0.9801132854341508,0.010465116279069767,851,0.008672993244333673,"[""AATSC3d"", ""MATS3d""]"
final,55,3,MATS3dv,MATS3dv,MATS3dv,algorithmic_medoid,True,True,1,0.053912719428975464,0.9460872805710245,0.9061085910051923,0.9860659701368569,0.00813953488372093,853,0.01463308578329582,"[""AATSC3dv"", ""ATSC3dv"", ""MATS3dv""]"
final,55,3,AATSC3dv,MATS3dv,MATS3dv,algorithmic_medoid,False,False,2,0.05508992988655348,0.9449100701134465,0.9037541700900362,0.9860659701368569,0.00813953488372093,853,0.27675756432116977,"[""AATSC3dv"", ""ATSC3dv"", ""MATS3dv""]"
final,55,3,ATSC3dv,MATS3dv,MATS3dv,algorithmic_medoid,False,False,3,0.09506861945238576,0.9049313805476142,0.9037541700900362,0.9061085910051923,0.0,860,4150.73159517993,"[""AATSC3dv"", ""ATSC3dv"", ""MATS3dv""]"
final,56,3,AATSC3i,AATSC3i,AATSC3i,algorithmic_medoid,True,True,1,0.05749319229022831,0.9425068077097717,0.8975314770380111,0.9874821383815323,0.00813953488372093,853,0.03268664644244632,"[""AATSC3i"", ""ATSC3i"", ""MATS3i""]"
final,56,3,MATS3i,AATSC3i,AATSC3i,algorithmic_medoid,False,False,2,0.0632619118881943,0.9367380881118057,0.885994037842079,0.9874821383815323,0.00813953488372093,853,0.01440304021496666,"[""AATSC3i"", ""ATSC3i"", ""MATS3i""]"
final,56,3,ATSC3i,AATSC3i,AATSC3i,algorithmic_medoid,False,False,3,0.10823724255995493,0.8917627574400451,0.885994037842079,0.8975314770380111,0.0,860,487.1860033582414,"[""AATSC3i"", ""ATSC3i"", ""MATS3i""]"
final,57,3,AATSC3p,AATSC3p,AATSC3p,algorithmic_medoid,True,True,1,0.08430194829609661,0.9156980517039034,0.8486814485364569,0.9827146548713499,0.00813953488372093,853,0.001054413182157235,"[""AATSC3p"", ""ATSC3p"", ""MATS3p""]"
final,57,3,MATS3p,AATSC3p,AATSC3p,algorithmic_medoid,False,False,2,0.08828464273142633,0.9117153572685737,0.8407160596657974,0.9827146548713499,0.00813953488372093,853,0.01333777997659464,"[""AATSC3p"", ""ATSC3p"", ""MATS3p""]"
final,57,3,ATSC3p,AATSC3p,AATSC3p,algorithmic_medoid,False,False,3,0.15530124589887284,0.8446987541011272,0.8407160596657974,0.8486814485364569,0.0,860,14.665202162858241,"[""AATSC3p"", ""ATSC3p"", ""MATS3p""]"
final,58,3,AATSC3s,AATSC3s,AATSC3s,algorithmic_medoid,True,True,1,0.04750889219609589,0.9524911078039041,0.9439635384140715,0.9610186771937367,0.00813953488372093,853,0.11380309123933818,"[""AATSC3s"", ""ATSC3s"", ""MATS3s""]"
final,58,3,ATSC3s,AATSC3s,AATSC3s,algorithmic_medoid,False,False,2,0.06596852483049287,0.9340314751695071,0.9070442731452777,0.9610186771937367,0.0069767441860465115,854,797.6279883633824,"[""AATSC3s"", ""ATSC3s"", ""MATS3s""]"
final,58,3,MATS3s,AATSC3s,AATSC3s,algorithmic_medoid,False,False,3,0.07449609422032544,0.9255039057796746,0.9070442731452777,0.9439635384140715,0.00813953488372093,853,0.01028914294645779,"[""AATSC3s"", ""ATSC3s"", ""MATS3s""]"
final,59,2,AATSC3v,AATSC3v,AATSC3v,algorithmic_medoid,True,True,1,0.004607161626589917,0.9953928383734101,0.9953928383734101,0.9953928383734101,0.00813953488372093,853,24.410187761081982,"[""AATSC3v"", ""MATS3v""]"
final,59,2,MATS3v,AATSC3v,AATSC3v,algorithmic_medoid,False,False,2,0.004607161626589917,0.9953928383734101,0.9953928383734101,0.9953928383734101,0.00813953488372093,853,0.012450290351994062,"[""AATSC3v"", ""MATS3v""]"
final,60,6,MATS4Z,MATS4Z,MATS4Z,algorithmic_medoid,True,True,1,0.05361703569912635,0.9463829643008737,0.8891659365324354,0.9995104331688002,0.010465116279069767,851,0.015204673049628864,"[""AATSC4Z"", ""AATSC4m"", ""ATSC4Z"", ""ATSC4m"", ""MATS4Z"", ""MATS4m""]"
final,60,6,MATS4m,MATS4Z,MATS4Z,algorithmic_medoid,False,False,2,0.05387314786044617,0.9461268521395538,0.888955388456834,0.9995104331688002,0.010465116279069767,851,0.015112659666501814,"[""AATSC4Z"", ""AATSC4m"", ""ATSC4Z"", ""ATSC4m"", ""MATS4Z"", ""MATS4m""]"
final,60,6,AATSC4m,MATS4Z,MATS4Z,algorithmic_medoid,False,False,3,0.05505968236362935,0.9449403176363707,0.8855817947268066,0.9992892774629495,0.010465116279069767,851,703.8109966505807,"[""AATSC4Z"", ""AATSC4m"", ""ATSC4Z"", ""ATSC4m"", ""MATS4Z"", ""MATS4m""]"
final,60,6,AATSC4Z,MATS4Z,MATS4Z,algorithmic_medoid,False,False,4,0.05569288056684518,0.9443071194331548,0.8841550338304837,0.9992892774629495,0.010465116279069767,851,21.39111776080436,"[""AATSC4Z"", ""AATSC4m"", ""ATSC4Z"", ""ATSC4m"", ""MATS4Z"", ""MATS4m""]"
final,60,6,ATSC4Z,MATS4Z,MATS4Z,algorithmic_medoid,False,False,5,0.08973343660605304,0.910266563393947,0.8858666827206466,0.9994508109978271,0.0,860,378969.83998106525,"[""AATSC4Z"", ""AATSC4m"", ""ATSC4Z"", ""ATSC4m"", ""MATS4Z"", ""MATS4m""]"
final,60,6,ATSC4m,MATS4Z,MATS4Z,algorithmic_medoid,False,False,6,0.0905382070911227,0.9094617929088773,0.8841550338304837,0.9994508109978271,0.0,860,12525245.571735645,"[""AATSC4Z"", ""AATSC4m"", ""ATSC4Z"", ""ATSC4m"", ""MATS4Z"", ""MATS4m""]"
final,61,9,AATSC4are,AATSC4are,AATSC4are,algorithmic_medoid,True,True,1,0.05707133405296594,0.9429286659470341,0.8979125582711112,0.9900863105799865,0.010465116279069767,851,0.0008257619555969714,"[""AATSC4are"", ""AATSC4pe"", ""AATSC4se"", ""ATSC4are"", ""ATSC4pe"", ""ATSC4se"", ""MATS4are"", ""MATS4pe"", ""MATS4se""]"
final,61,9,AATSC4pe,AATSC4are,AATSC4are,algorithmic_medoid,False,False,2,0.06225354154529794,0.9377464584547021,0.8789221123333996,0.9900863105799865,0.010465116279069767,851,0.0006753227428329565,"[""AATSC4are"", ""AATSC4pe"", ""AATSC4se"", ""ATSC4are"", ""ATSC4pe"", ""ATSC4se"", ""MATS4are"", ""MATS4pe"", ""MATS4se""]"
final,61,9,MATS4are,AATSC4are,AATSC4are,algorithmic_medoid,False,False,3,0.06374762529886091,0.9362523747011391,0.8740757993636654,0.9902314020071122,0.010465116279069767,851,0.016251092228412842,"[""AATSC4are"", ""AATSC4pe"", ""AATSC4se"", ""ATSC4are"", ""ATSC4pe"", ""ATSC4se"", ""MATS4are"", ""MATS4pe"", ""MATS4se""]"
final,61,9,AATSC4se,AATSC4are,AATSC4are,algorithmic_medoid,False,False,4,0.06879111396452442,0.9312088860354756,0.8758492975800548,0.9741932478953206,0.010465116279069767,851,0.000331327441370158,"[""AATSC4are"", ""AATSC4pe"", ""AATSC4se"", ""ATSC4are"", ""ATSC4pe"", ""ATSC4se"", ""MATS4are"", ""MATS4pe"", ""MATS4se""]"
final,61,9,MATS4se,AATSC4are,AATSC4are,algorithmic_medoid,False,False,5,0.07151270104667329,0.9284872989533267,0.8696977675704626,0.9709056125601387,0.010465116279069767,851,0.014913252609395472,"[""AATSC4are"", ""AATSC4pe"", ""AATSC4se"", ""ATSC4are"", ""ATSC4pe"", ""ATSC4se"", ""MATS4are"", ""MATS4pe"", ""MATS4se""]"
final,61,9,MATS4pe,AATSC4are,AATSC4are,algorithmic_medoid,False,False,6,0.07292865265814408,0.9270713473418559,0.8536649651671898,0.9902314020071122,0.010465116279069767,851,0.01641271210826338,"[""AATSC4are"", ""AATSC4pe"", ""AATSC4se"", ""ATSC4are"", ""ATSC4pe"", ""ATSC4se"", ""MATS4are"", ""MATS4pe"", ""MATS4se""]"
final,61,9,ATSC4are,AATSC4are,AATSC4are,algorithmic_medoid,False,False,7,0.08234196058871335,0.9176580394112867,0.8828788475329435,0.9892375932503977,0.004651162790697674,856,10.929505164108855,"[""AATSC4are"", ""AATSC4pe"", ""AATSC4se"", ""ATSC4are"", ""ATSC4pe"", ""ATSC4se"", ""MATS4are"", ""MATS4pe"", ""MATS4se""]"
final,61,9,ATSC4pe,AATSC4are,AATSC4are,algorithmic_medoid,False,False,8,0.08984203651991374,0.9101579634800863,0.8696977675704626,0.9892375932503977,0.002325581395348837,858,8.49577418791582,"[""AATSC4are"", ""AATSC4pe"", ""AATSC4se"", ""ATSC4are"", ""ATSC4pe"", ""ATSC4se"", ""MATS4are"", ""MATS4pe"", ""MATS4se""]"
final,61,9,ATSC4se,AATSC4are,AATSC4are,algorithmic_medoid,False,False,9,0.0919421120436148,0.9080578879563852,0.8536649651671898,0.9748286587123953,0.0,860,4.8161326450627815,"[""AATSC4are"", ""AATSC4pe"", ""AATSC4se"", ""ATSC4are"", ""ATSC4pe"", ""ATSC4se"", ""MATS4are"", ""MATS4pe"", ""MATS4se""]"
final,62,3,AATSC4c,AATSC4c,AATSC4c,algorithmic_medoid,True,True,1,0.041140623398880916,0.9588593766011191,0.9494171731725687,0.9683015800296696,0.010465116279069767,851,2.417077008332138e-05,"[""AATSC4c"", ""ATSC4c"", ""MATS4c""]"
final,62,3,MATS4c,AATSC4c,AATSC4c,algorithmic_medoid,False,False,2,0.049070464377616974,0.950929535622383,0.9335574912150965,0.9683015800296696,0.010465116279069767,851,0.015814138252731005,"[""AATSC4c"", ""ATSC4c"", ""MATS4c""]"
final,62,3,ATSC4c,AATSC4c,AATSC4c,algorithmic_medoid,False,False,3,0.05851266780616737,0.9414873321938326,0.9335574912150965,0.9494171731725687,0.0011627906976744186,859,0.569191833017505,"[""AATSC4c"", ""ATSC4c"", ""MATS4c""]"
final,63,3,AATSC4d,AATSC4d,AATSC4d,algorithmic_medoid,True,True,1,0.07378405648405972,0.9262159435159403,0.8628974219403494,0.9895344650915312,0.010465116279069767,851,0.004820758560876651,"[""AATSC4d"", ""ATSC4d"", ""MATS4d""]"
final,63,3,MATS4d,AATSC4d,AATSC4d,algorithmic_medoid,False,False,2,0.08596705286323614,0.9140329471367639,0.8385314291819966,0.9895344650915312,0.010465116279069767,851,0.01011212409633584,"[""AATSC4d"", ""ATSC4d"", ""MATS4d""]"
final,63,3,ATSC4d,AATSC4d,AATSC4d,algorithmic_medoid,False,False,3,0.14928557443882706,0.8507144255611729,0.8385314291819966,0.8628974219403494,0.0,860,112.12636575763835,"[""AATSC4d"", ""ATSC4d"", ""MATS4d""]"
final,64,3,MATS4dv,MATS4dv,MATS4dv,algorithmic_medoid,True,True,1,0.058430349715957286,0.9415696502840427,0.8943678072969066,0.9887714932711787,0.010465116279069767,851,0.014952130919704858,"[""AATSC4dv"", ""ATSC4dv"", ""MATS4dv""]"
final,64,3,AATSC4dv,MATS4dv,MATS4dv,algorithmic_medoid,False,False,2,0.06086098934798656,0.9391390106520134,0.8895065280328482,0.9887714932711787,0.010465116279069767,851,0.3142933624623626,"[""AATSC4dv"", ""ATSC4dv"", ""MATS4dv""]"
final,64,3,ATSC4dv,MATS4dv,MATS4dv,algorithmic_medoid,False,False,3,0.1080628323351226,0.8919371676648774,0.8895065280328482,0.8943678072969066,0.0,860,4779.538403505972,"[""AATSC4dv"", ""ATSC4dv"", ""MATS4dv""]"
final,65,3,AATSC4i,AATSC4i,AATSC4i,algorithmic_medoid,True,True,1,0.0605096815611863,0.9394903184388137,0.8950273515817158,0.9839532852959116,0.010465116279069767,851,0.020521526008555193,"[""AATSC4i"", ""ATSC4i"", ""MATS4i""]"
final,65,3,MATS4i,AATSC4i,AATSC4i,algorithmic_medoid,False,False,2,0.062390572986647075,0.9376094270133529,0.8912655687307942,0.9839532852959116,0.010465116279069767,851,0.008722992632844142,"[""AATSC4i"", ""ATSC4i"", ""MATS4i""]"
final,65,3,ATSC4i,AATSC4i,AATSC4i,algorithmic_medoid,False,False,3,0.10685353984374502,0.893146460156255,0.8912655687307942,0.8950273515817158,0.0,860,566.8183290165956,"[""AATSC4i"", ""ATSC4i"", ""MATS4i""]"
final,66,4,MATS4p,MATS4p,MATS4p,algorithmic_medoid,True,True,1,0.09281012661846544,0.9071898733815346,0.8294756960056661,0.9853948324397301,0.010465116279069767,851,0.010682848582095091,"[""AATSC4p"", ""ATSC4p"", ""GATS4p"", ""MATS4p""]"
final,66,4,AATSC4p,MATS4p,MATS4p,algorithmic_medoid,False,False,2,0.0945781934077976,0.9054218065922024,0.822158139097888,0.9853948324397301,0.010465116279069767,851,0.0018327390785925434,"[""AATSC4p"", ""ATSC4p"", ""GATS4p"", ""MATS4p""]"
final,66,4,ATSC4p,MATS4p,MATS4p,algorithmic_medoid,False,False,3,0.12343398832670027,0.8765660116732997,0.8142864950817025,0.908712448238989,0.0,860,37.36753116677667,"[""AATSC4p"", ""ATSC4p"", ""GATS4p"", ""MATS4p""]"
final,66,4,GATS4p,MATS4p,MATS4p,algorithmic_medoid,False,False,4,0.1780265566049145,0.8219734433950855,0.8142864950817025,0.8294756960056661,0.010465116279069767,851,0.030986898521068233,"[""AATSC4p"", ""ATSC4p"", ""GATS4p"", ""MATS4p""]"
final,67,3,AATSC4s,AATSC4s,AATSC4s,algorithmic_medoid,True,True,1,0.04985503565683591,0.9501449643431641,0.9451400032851683,0.95514992540116,0.010465116279069767,851,0.1942175145638254,"[""AATSC4s"", ""ATSC4s"", ""MATS4s""]"
final,67,3,MATS4s,AATSC4s,AATSC4s,algorithmic_medoid,False,False,2,0.06615805832987687,0.9338419416701231,0.9125339579390864,0.95514992540116,0.010465116279069767,851,0.013292303327971555,"[""AATSC4s"", ""ATSC4s"", ""MATS4s""]"
final,67,3,ATSC4s,AATSC4s,AATSC4s,algorithmic_medoid,False,False,3,0.07116301938787262,0.9288369806121274,0.9125339579390864,0.9451400032851683,0.0069767441860465115,854,1951.064176592147,"[""AATSC4s"", ""ATSC4s"", ""MATS4s""]"
final,68,4,AATSC4v,AATSC4v,AATSC4v,algorithmic_medoid,True,True,1,0.0811088113526236,0.9188911886473764,0.8581958908957147,0.9972944377879617,0.010465116279069767,851,23.241780014345053,"[""AATSC4v"", ""ATSC4v"", ""GATS4v"", ""MATS4v""]"
final,68,4,MATS4v,AATSC4v,AATSC4v,algorithmic_medoid,False,False,2,0.08833341621961976,0.9116665837803802,0.8502066121452039,0.9972944377879617,0.010465116279069767,851,0.011508652890312037,"[""AATSC4v"", ""ATSC4v"", ""GATS4v"", ""MATS4v""]"
final,68,4,ATSC4v,AATSC4v,AATSC4v,algorithmic_medoid,False,False,3,0.11776507645192102,0.882234923548079,0.858022831977809,0.9011832372584528,0.0,860,750624.0354005598,"[""AATSC4v"", ""ATSC4v"", ""GATS4v"", ""MATS4v""]"
final,68,4,GATS4v,AATSC4v,AATSC4v,algorithmic_medoid,False,False,4,0.14452488832709076,0.8554751116729092,0.8502066121452039,0.8581958908957147,0.010465116279069767,851,0.01562324380511569,"[""AATSC4v"", ""ATSC4v"", ""GATS4v"", ""MATS4v""]"
final,69,6,AATSC5m,AATSC5m,AATSC5m,algorithmic_medoid,True,True,1,0.03999973830395687,0.9600002616960431,0.9174606853844897,0.9988794884994804,0.01627906976744186,846,88.03872231251667,"[""AATSC5Z"", ""AATSC5m"", ""ATSC5Z"", ""ATSC5m"", ""MATS5Z"", ""MATS5m""]"
final,69,6,AATSC5Z,AATSC5m,AATSC5m,algorithmic_medoid,False,False,2,0.040873182288878374,0.9591268177111216,0.9152076429479692,0.9988794884994804,0.01627906976744186,846,3.733115468340779,"[""AATSC5Z"", ""AATSC5m"", ""ATSC5Z"", ""ATSC5m"", ""MATS5Z"", ""MATS5m""]"
final,69,6,MATS5Z,AATSC5m,AATSC5m,algorithmic_medoid,False,False,3,0.041409949093818454,0.9585900509061815,0.913544832989015,0.9992293229093995,0.01627906976744186,846,0.024770483902438325,"[""AATSC5Z"", ""AATSC5m"", ""ATSC5Z"", ""ATSC5m"", ""MATS5Z"", ""MATS5m""]"
final,69,6,MATS5m,AATSC5m,AATSC5m,algorithmic_medoid,False,False,4,0.04142465718539978,0.9585753428146002,0.9142008406835849,0.9992293229093995,0.01627906976744186,846,0.02493634360836265,"[""AATSC5Z"", ""AATSC5m"", ""ATSC5Z"", ""ATSC5m"", ""MATS5Z"", ""MATS5m""]"
final,69,6,ATSC5Z,AATSC5m,AATSC5m,algorithmic_medoid,False,False,5,0.06729138479170982,0.9327086152082902,0.9144068598952163,0.9991539796274506,0.0,860,34658.49614824057,"[""AATSC5Z"", ""AATSC5m"", ""ATSC5Z"", ""ATSC5m"", ""MATS5Z"", ""MATS5m""]"
final,69,6,ATSC5m,AATSC5m,AATSC5m,algorithmic_medoid,False,False,6,0.06808640367349805,0.931913596326502,0.913544832989015,0.9991539796274506,0.0,860,901316.6595490159,"[""AATSC5Z"", ""AATSC5m"", ""ATSC5Z"", ""ATSC5m"", ""MATS5Z"", ""MATS5m""]"
final,70,9,AATSC5are,AATSC5are,AATSC5are,algorithmic_medoid,True,True,1,0.05236353536592753,0.9476364646340725,0.8962533515105154,0.9888140344667841,0.01627906976744186,846,0.0010807228695536915,"[""AATSC5are"", ""AATSC5pe"", ""AATSC5se"", ""ATSC5are"", ""ATSC5pe"", ""ATSC5se"", ""MATS5are"", ""MATS5pe"", ""MATS5se""]"
final,70,9,AATSC5pe,AATSC5are,AATSC5are,algorithmic_medoid,False,False,2,0.054988217511270365,0.9450117824887296,0.8846035185752932,0.9888140344667841,0.01627906976744186,846,0.0009253431283723779,"[""AATSC5are"", ""AATSC5pe"", ""AATSC5se"", ""ATSC5are"", ""ATSC5pe"", ""ATSC5se"", ""MATS5are"", ""MATS5pe"", ""MATS5se""]"
final,70,9,MATS5are,AATSC5are,AATSC5are,algorithmic_medoid,False,False,3,0.05623016862207009,0.9437698313779299,0.8831419219759452,0.9896130583320211,0.01627906976744186,846,0.02006472013548318,"[""AATSC5are"", ""AATSC5pe"", ""AATSC5se"", ""ATSC5are"", ""ATSC5pe"", ""ATSC5se"", ""MATS5are"", ""MATS5pe"", ""MATS5se""]"
final,70,9,MATS5pe,AATSC5are,AATSC5are,algorithmic_medoid,False,False,4,0.05876697689384236,0.9412330231061576,0.8741858158834106,0.9896130583320211,0.01627906976744186,846,0.021010313706030227,"[""AATSC5are"", ""AATSC5pe"", ""AATSC5se"", ""ATSC5are"", ""ATSC5pe"", ""ATSC5se"", ""MATS5are"", ""MATS5pe"", ""MATS5se""]"
final,70,9,ATSC5are,AATSC5are,AATSC5are,algorithmic_medoid,False,False,5,0.06888897203780164,0.9311110279621984,0.886454974132136,0.9887097274000544,0.004651162790697674,856,9.98744866512815,"[""AATSC5are"", ""AATSC5pe"", ""AATSC5se"", ""ATSC5are"", ""ATSC5pe"", ""ATSC5se"", ""MATS5are"", ""MATS5pe"", ""MATS5se""]"
