,balanced_acc_bins,recall_bins,prec_bins,f1_bins,rocauc_bins,prauc_bins,kappa_bins,mcc_bins,support_c_bins,mae_bins,mde_bins,mse_bins,pearson_bins,r2_bins,support_r_bins,balanced_acc_bins_neg,prec_bins_neg,recall_bins_neg,rocauc_bins_neg,prauc_bins_neg,kappa_bins_neg,mcc_bins_neg,f1_bins_neg,support_c_bins_neg
0,0.5,1.0,0.6666666666666666,0.8,0.5,0.6666666666666666,0.0,0.0,3,0.9695263547681092,0.9695263547681092,0.9399813525899375,,,1,0.5,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,3
1,0.5,1.0,0.6336633663366337,0.7757575757575758,0.5,0.6336633663366337,0.0,0.0,101,0.2896339669222645,0.17790519243985348,0.16623003529263597,0.5044070708707066,0.13356673560333354,18,0.5,0.0,0.0,0.5,0.36633663366336633,0.0,0.0,0.0,101
2,0.5426373047132378,0.1957040572792363,0.6029411764705882,0.2954954954954955,0.5426373047132378,0.48914340898534925,0.08960643328238937,0.11912504443047449,908,0.45635796309896404,0.3676925767941254,0.3459827009542935,0.31566227862423757,0.07897842976401692,163,0.5426373047132378,0.5634715025906736,0.8895705521472392,0.5426373047132378,0.5607190213175866,0.08960643328238937,0.11912504443047449,0.689928628072958,908
3,0.5,0.0,0.0,0.0,0.5,0.2862398822663723,0.0,0.0,1359,0.3940329215761099,0.294364245403116,0.28694311825887475,0.32470419013522783,0.10350950627035727,343,0.5,0.7137601177336277,1.0,0.5,0.7137601177336277,0.0,0.0,0.8329755259768141,1359
4,0.5,0.0,0.0,0.0,0.5,0.1712121212121212,0.0,0.0,660,0.31841599019153594,0.20953928267438332,0.21305775016788034,0.42739749912363706,0.17636466504188697,211,0.5,0.8287878787878787,1.0,0.5,0.8287878787878787,0.0,0.0,0.9063794531897266,660
5,0.5,0.0,0.0,0.0,0.5,0.08139534883720931,0.0,0.0,86,0.24461640672794502,0.10971625846323851,0.12907252500719746,0.34182800922697043,0.08527086701615572,25,0.5,0.9186046511627907,1.0,0.5,0.9186046511627907,0.0,0.0,0.9575757575757575,86
